# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = cont_pglmm_noise_reg_model
# start_datetime = 2026-04-03 18:10:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/Rtmp93m80m/standata-9fc27f0fdd47.json
# init = /tmp/Rtmp93m80m/init-9fc22d9d3e1e_2.json
# random
#   seed = 42
# output
#   file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/pglmm_fit/cont_pglmm_noise_reg-202604032010-2-72423c.csv
#   diagnostic_file =  (Default)
#   refresh = 200
#   sig_figs = 8 (Default)
#   profile_file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/pglmm_fit/cont_pglmm_noise_reg-profile-202604032010-2-6777ba.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=cont_pglmm_noise_reg_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,centered_cov_intercept,sigma_resid,sigma_phylo,std_phylo_effects.1,std_phylo_effects.2,std_phylo_effects.3,std_phylo_effects.4,std_phylo_effects.5,std_phylo_effects.6,std_phylo_effects.7,std_phylo_effects.8,std_phylo_effects.9,std_phylo_effects.10,std_phylo_effects.11,std_phylo_effects.12,std_phylo_effects.13,std_phylo_effects.14,std_phylo_effects.15,std_phylo_effects.16,std_phylo_effects.17,std_phylo_effects.18,std_phylo_effects.19,std_phylo_effects.20,std_phylo_effects.21,std_phylo_effects.22,std_phylo_effects.23,std_phylo_effects.24,std_phylo_effects.25,std_phylo_effects.26,std_phylo_effects.27,std_phylo_effects.28,std_phylo_effects.29,std_phylo_effects.30,phylo_effect.1,phylo_effect.2,phylo_effect.3,phylo_effect.4,phylo_effect.5,phylo_effect.6,phylo_effect.7,phylo_effect.8,phylo_effect.9,phylo_effect.10,phylo_effect.11,phylo_effect.12,phylo_effect.13,phylo_effect.14,phylo_effect.15,phylo_effect.16,phylo_effect.17,phylo_effect.18,phylo_effect.19,phylo_effect.20,phylo_effect.21,phylo_effect.22,phylo_effect.23,phylo_effect.24,phylo_effect.25,phylo_effect.26,phylo_effect.27,phylo_effect.28,phylo_effect.29,phylo_effect.30,intercept,yrep.1,yrep.2,yrep.3,yrep.4,yrep.5,yrep.6,yrep.7,yrep.8,yrep.9,yrep.10,yrep.11,yrep.12,yrep.13,yrep.14,yrep.15,yrep.16,yrep.17,yrep.18,yrep.19,yrep.20,yrep.21,yrep.22,yrep.23,yrep.24,yrep.25,yrep.26,yrep.27,yrep.28,yrep.29,yrep.30,lin_pred.1,lin_pred.2,lin_pred.3,lin_pred.4,lin_pred.5,lin_pred.6,lin_pred.7,lin_pred.8,lin_pred.9,lin_pred.10,lin_pred.11,lin_pred.12,lin_pred.13,lin_pred.14,lin_pred.15,lin_pred.16,lin_pred.17,lin_pred.18,lin_pred.19,lin_pred.20,lin_pred.21,lin_pred.22,lin_pred.23,lin_pred.24,lin_pred.25,lin_pred.26,lin_pred.27,lin_pred.28,lin_pred.29,lin_pred.30
# Adaptation terminated
# Step size = 0.193739
# Diagonal elements of inverse mass matrix:
# 0.0188914, 0.000592003, 4.16576e-05, 0.0229289, 0.0289925, 0.0195557, 0.0129226, 0.0260443, 0.0132526, 0.00300985, 0.0556253, 0.954853, 1.0075, 0.884127, 0.952664, 0.872295, 0.826936, 0.78831, 0.920308, 0.82208, 0.949254, 0.968279, 0.891285, 1.04663, 0.971259, 1.01643, 0.801328, 0.796695, 0.79526, 0.914258, 0.930357, 0.827151, 0.837952, 0.74618, 0.938435, 0.819383, 0.943791, 0.897476, 1.06785, 0.680823, 0.83137, 0.917805
-44.978581,0.75933387,0.19373904,5,31,0,65.127596,0.2318422,-0.011096088,0.010227155,-0.24102426,-0.18712539,0.39551827,0.23184867,-0.12833671,0.21604628,0.51464271,0.16569811,0.14989962,-1.0405684,-0.72973736,-0.80354039,-1.3232731,-0.78869377,-0.8882071,0.82482612,0.09547005,1.7712971,0.83193025,1.3659605,-2.3568272,-1.0218255,1.103788,-0.61018272,-0.66499379,-2.3417936,2.5195588,0.20519892,-0.24480869,0.87949515,-0.4092517,-0.11768091,1.4642567,0.29861982,-0.6956852,0.89706136,-0.52105051,-0.60554573,0.59458838,-0.1559808,-0.15473522,-0.16612225,-0.25987112,-0.23509021,-0.19422043,0.0041386695,-0.053446096,0.17398026,0.13354156,0.23109372,-0.0066395898,-0.030229135,0.097986606,-0.099910877,-0.12775604,-0.36435131,-0.058624234,-0.0014880473,-0.053187044,0.035749178,-0.08336558,-0.059717112,0.21949152,0.077641843,-0.036297727,0.13446916,-0.063671282,-0.1032961,-0.047514384,-0.10301922,0.008743917,-0.13797927,0.60812535,-0.19403073,0.61658699,0.17911797,0.068491159,0.76895834,0.94128852,0.39089544,0.70563523,0.92606185,0.76080868,0.33543718,0.86731027,0.73629262,0.055039121,0.77584754,0.19535728,0.39913937,0.36733399,0.45756241,0.050299365,1.1887536,0.56836139,0.86206361,0.76395654,0.95029062,0.089777669,-0.032474655,0.17563963,0.11230871,0.25640476,-0.0039966463,0.5218204,0.2852292,-0.049022424,0.54406644,0.91897015,0.42141243,1.0478132,1.035939,0.72011384,0.40249704,0.49823367,0.77313882,-0.08220085,0.93092328,0.22339161,0.62146287,0.60941372,0.31944738,-0.0111444,0.98568662,0.7261986,0.88071704,0.49200369,1.0521915,-0.028964703,-0.18783547
-46.14731,0.61671162,0.19373904,4,15,0,63.256842,0.26523459,-0.010877338,0.012678589,-0.26830575,-0.29856773,0.32994506,0.27163135,-0.04624852,0.28833845,0.46806643,0.20484887,0.11707165,-0.099552581,-0.080964171,-1.3982935,-0.082136706,-0.40363967,-0.88635458,0.087306878,0.55574596,2.0266599,1.1276668,1.3798335,-0.069638374,0.067844704,-0.46078997,-0.91948377,-0.54403867,-2.3072306,3.2627367,0.14432663,-0.29758687,0.45964771,0.18735095,-0.11139697,1.4403369,0.6471159,-0.56293426,-0.20803585,-0.41744896,-0.66912748,0.34877536,-0.011654785,-0.012793845,-0.16190341,-0.046778656,-0.083311794,-0.1226256,-0.046726399,0.026560277,0.19698835,0.17709802,0.23404563,0.19464759,0.15700525,0.12422761,-0.069341785,-0.057291385,-0.24741696,0.040714743,0.0078923679,-0.034683493,0.0062089189,0.014254952,-0.013007148,0.16862262,0.10053605,0.0054975626,-0.0243551,-0.051142814,-0.094245389,-0.06339647,-0.35612941,0.37576289,0.11417546,-0.025721357,0.42253135,0.81405851,0.46207093,0.14131888,0.56204976,1.1400999,0.55992628,0.83831645,1.0633715,0.91390516,0.17125947,0.54044974,0.53957716,-0.012661908,1.0819381,0.33329856,0.45471775,0.94975214,0.30175566,-0.048094648,0.92119714,1.0153906,0.97556499,0.15702738,0.93242988,0.13743192,-0.52773515,0.2360415,0.16269488,0.20845205,0.11402345,0.66010768,0.31761577,-0.22506448,0.55574411,0.9322212,0.39844934,0.95381678,1.1968455,0.90351446,0.25069289,0.64071096,0.87502878,-0.0010440578,1.0627893,0.14033997,0.500284,0.57739622,0.39034401,0.041502071,0.84865747,0.8804114,0.95892594,0.23318747,1.046772,-0.12283981,-0.3820033
-48.979927,0.77127522,0.19373904,4,31,0,68.832912,0.42293411,-0.02723378,0.011729497,-0.48505194,-0.31765599,0.25392979,0.17189465,0.13889446,0.15480211,0.47816705,0.22920378,0.051520002,-1.2045746,-0.82566553,-0.025631455,-0.14316406,0.11525578,0.066326686,0.11987253,-0.21817757,1.2027166,0.81282669,0.42437524,-0.18010291,0.6482523,-1.7492977,0.73471482,-0.23981357,1.0691764,-2.4938213,0.61429671,-0.40190827,0.53830123,1.2769416,0.32830755,-0.87462277,0.92496149,-0.77527445,1.0929703,1.707662,0.88441976,-0.34849454,-0.062059686,-0.060635824,-0.020975739,-0.025878772,-0.015739544,-0.0098228418,-0.0065130326,-0.021723503,0.041010711,0.042249557,0.037966067,0.028272315,0.050012105,-0.0080965362,0.035091242,-0.00084184744,0.052819767,-0.036025258,0.027658744,-0.011576417,0.010161674,0.064612268,0.035836097,-0.045060566,0.04024216,-0.015126033,0.056309833,0.093366362,0.088369379,0.073375142,0.23284264,0.38614715,0.14745187,0.3339789,0.38550159,1.0736624,0.11679705,0.42609918,0.27989822,0.94095426,0.51135142,0.93017727,1.3579836,1.0259608,0.24866543,0.96560777,1.0781864,-0.11665171,1.2166771,-0.041691266,1.2391792,0.48555508,0.053784494,-0.13315861,0.85015156,0.55067026,0.5952664,0.31053599,1.4935932,-0.041411022,-0.1694619,0.34164676,0.00091251628,0.20823811,0.24593943,0.66321568,0.33335421,0.11515521,0.54786338,0.91603912,0.2455107,0.9399351,1.1770338,0.88367366,0.19388844,0.76138561,0.79081342,0.052792663,1.0137951,0.22287148,0.71558398,0.35521277,0.34836048,0.13034993,0.63830445,0.74218061,0.78935003,0.39393493,1.301649,-0.07301051,-0.21369068
-47.818997,0.94944969,0.19373904,5,31,0,67.143741,0.37661813,0.0068296079,0.010066417,-0.0246064,-0.08307099,0.37805365,0.25878445,0.1116046,0.17914796,0.50086572,0.2062348,0.063657051,-0.19030037,0.93219671,-0.79224144,-1.048915,0.034150116,0.70859444,-0.1455653,-0.32226025,0.58441883,-0.1217338,-0.29490151,1.0902343,0.058241489,1.6130395,-0.34127285,-0.25718171,0.70855461,1.8357899,-0.26471803,-0.35059122,-1.0804237,-0.041796741,-1.928535,2.0510918,0.65477396,1.4737512,-1.1932592,-1.4277894,-0.14901505,0.96299809,-0.01211396,0.052018512,-0.042714482,-0.068026225,-0.021649771,0.038540526,0.00094459882,-0.0184126,0.028521676,0.0016601376,-0.0098974177,0.032226883,0.011098659,0.066851818,-0.015962003,-0.016545716,0.031226519,0.090617249,-0.017120239,-0.027012777,-0.063917269,-0.010787754,-0.1225894,0.13056645,0.061063941,0.11807449,-0.07595936,-0.098307726,-0.060586638,-0.030148394,-0.84142823,-0.10458883,0.016482151,0.4837951,0.077790493,0.49545561,0.63246912,-0.27813775,0.80794466,0.79753147,0.40183693,1.3781786,1.3943323,1.0286507,-0.16370214,1.0477533,0.81154682,0.38377536,0.87772556,-0.66777528,0.62667408,0.48866641,0.73387862,-0.057364629,0.7689232,0.45055686,1.2291249,-0.07166406,1.2038251,-0.057236916,-0.62656373,-0.024861206,0.17665881,0.24800564,0.19767974,0.70226576,0.66629045,-0.022409139,0.60601657,0.68214969,0.42764561,0.94217546,1.2215917,0.95505345,0.1267804,0.8671079,0.91324953,0.20445677,0.95882997,-0.029613663,0.60645457,0.29865115,0.4438794,-0.034758194,0.88892221,0.75373537,1.0706704,0.34377254,1.1932017,-0.038845773,-0.36712556
-46.814794,0.91862834,0.19373904,4,31,0,63.388303,0.27075159,-0.01128083,0.0051883288,-0.39662436,-0.15444864,0.10119791,0.23465302,0.16144728,0.18949626,0.47802075,0.22588369,0.078690101,-0.33330378,-0.20019925,0.16721837,-0.48930679,0.93856226,-1.4072779,0.66913871,0.29294642,-0.62733929,1.4189174,0.41696076,-0.34043718,0.68348472,0.39977578,0.90622821,-0.77182383,0.22095579,1.005706,0.74010064,0.59194203,0.8039138,-0.55105915,0.50433861,0.47841786,0.54136195,-0.71069971,1.0819581,1.25651,-0.51691127,-0.077227776,-0.026227708,-0.023526684,0.0046953247,-0.041274331,0.051012391,-0.11096455,0.0085789278,0.0073566937,-0.052802953,0.067989309,0.039453685,0.017640851,0.058967981,0.063080101,0.061085053,-0.039729332,0.010739296,0.053897908,0.055674078,0.061740495,0.089728916,-0.027098284,0.039674287,0.03764675,0.047832446,-0.020390482,0.085139393,0.10720668,0.022061102,0.025402894,0.23824361,0.36271037,-0.064317777,0.39447409,0.19756735,0.49793329,0.19998138,0.40019834,0.24667053,0.57331451,0.04117171,0.72159037,1.0708592,0.41696666,0.47043511,0.67209429,0.6423313,-0.30113481,1.0205535,0.15750192,0.72905127,0.65202045,0.045798796,0.19023617,0.7611972,0.41329383,0.75203291,0.041934889,0.77637876,0.059799699,0.083028201,0.30488224,0.13096143,0.23390959,0.13275442,0.68522773,0.25805135,0.30225948,0.47320344,0.73255237,0.21724706,1.0298299,1.1178273,0.69135689,0.44824708,0.81775482,0.64710369,0.10461228,1.0397469,0.2991025,0.76734286,0.48933191,0.27658653,0.27134694,0.84784422,0.70610415,0.67241262,0.29244114,1.2350155,-0.075616179,-0.13422766
-53.830968,0.97931345,0.19373904,4,15,0,67.02466,0.52297426,-0.0091885499,0.013774574,-0.22301479,-0.25118171,0.3122726,0.2014275,0.1991852,0.13040269,0.47613421,0.21611292,0.048260303,-0.92138203,0.47592788,-0.39428857,0.29859842,-1.4293814,-1.0042051,0.32257382,1.1231021,1.3787743,-0.30006492,-0.22205234,-0.057857631,-0.40707884,-0.13360622,-0.18468989,-2.5175566,1.4477685,1.9130414,-0.56254387,0.70899621,-0.52773738,-0.20624382,0.50789544,2.3414594,0.14612201,0.52040525,1.2176266,0.13956096,-0.040133161,2.388341,-0.044466176,0.0070070329,-0.02473499,0.0036659878,-0.068286074,-0.055907179,-0.010538724,0.037779045,0.062089743,0.013266811,0.010299767,0.011477089,0.00026091231,0.001394146,-0.0054029104,-0.10817036,0.022744814,0.063151954,-0.031081233,0.018310885,-0.0051737524,-0.015609946,0.013308225,0.11299954,0.024164969,0.039748016,0.058763028,0.012820529,0.0075859063,0.063060018,-0.58457239,-0.057744675,-0.089567339,0.37910663,0.3392871,0.43836141,0.55784337,0.095671864,0.91029778,1.181359,0.60037766,0.98752901,1.5358576,0.84394229,-0.060751669,0.65279944,0.44281628,0.076797158,0.87312042,-0.063017541,0.66372553,0.30427753,0.5146583,-0.024396555,0.79202522,0.76716577,0.66923301,0.39807658,1.4802806,0.25570062,-0.29262524,0.086355565,0.027919965,0.20982105,0.34218731,0.57876258,0.50902391,-0.015644052,0.63847383,0.87564262,0.43664537,0.89078562,1.2010228,0.99525656,-0.02477289,0.90946911,0.75361051,0.045978488,0.96340897,-0.009872683,0.63661019,0.25828454,0.38547549,0.063688878,0.71615889,0.76651728,0.92548875,0.46721523,1.3108023,-0.082159085,-0.36360372
