# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = cont_no_phylo_term_model
# start_datetime = 2026-04-04 12:57:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpYqolTs/standata-f7c16cf3f73a.json
# init = /tmp/RtmpYqolTs/init-f7c197c79d7_2.json
# random
#   seed = 42
# output
#   file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-202604041457-2-6a2e15.csv
#   diagnostic_file =  (Default)
#   refresh = 200
#   sig_figs = 8 (Default)
#   profile_file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-profile-202604041457-2-614002.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=cont_no_phylo_term_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,centered_cov_intercept,sigma_resid,intercept,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,lin_pred.1,lin_pred.2,lin_pred.3,lin_pred.4,lin_pred.5,lin_pred.6,lin_pred.7,lin_pred.8,lin_pred.9,lin_pred.10,lin_pred.11,lin_pred.12,lin_pred.13,lin_pred.14,lin_pred.15,lin_pred.16,lin_pred.17,lin_pred.18,lin_pred.19,lin_pred.20,lin_pred.21,lin_pred.22,lin_pred.23,lin_pred.24,lin_pred.25,lin_pred.26,lin_pred.27,lin_pred.28,lin_pred.29,lin_pred.30
# Adaptation terminated
# Step size = 0.269027
# Diagonal elements of inverse mass matrix:
# 0.0432698, 0.0531836, 0.0286661, 0.000548892, 5.41269e-05, 0.00495187, 0.0167045
-19.316962,0.94918813,0.26902653,4,15,0,22.422119,-0.71141093,-0.31249209,0.5065844,-0.052631569,0.021055821,0.33723267,0.43816644,0.5443286,-1.6238897,-0.094153812,-0.34434014,-0.59369529,-0.4069058,-0.27783067,-0.27321352,-0.2839579,-0.096864333,-0.21094095,-1.1226418,-0.18649312,-0.84201208,-0.14455179,-0.11554524,-1.2212417,-0.11419424,-0.44512352,-0.45035617,-0.12068911,-0.25735298,-0.38562999,-0.15117407,-1.6349151,-0.43730094,-1.1485891,-0.49223818,-0.11402302,-0.12217616,-0.32651961,0.76650518,0.011947084,0.31017607,0.4381284,0.1532535,0.23415999,0.26248432,0.22977113,1.0344023,0.28789951,0.37146106,0.81132264,0.46399152,0.36037719,0.40858552,0.34203226,-0.088531624,0.63270181,0.37002323,0.6016452,0.24938497,0.1652409,-0.14844983,0.23073821,0.63681375,0.3635847,0.10884909,0.91184047,-0.1044162,-0.29894225
-15.855131,0.99639283,0.26902653,4,15,0,21.284975,-0.5739114,-0.29923646,0.58780763,-0.066278739,0.013649933,0.61096767,0.37293497,1.4821001,-2.8438719,-0.43698197,-0.99758317,-2.5193872,0.0285442,0.06668666,-0.57825564,0.023692085,-0.058466,0.066304518,-0.10489705,0.061922511,0.0047392671,0.032511049,-0.15143769,-0.47903644,0.0045374913,-0.082606662,-0.6672836,-0.22781686,0.04233763,0.064102075,-0.18057646,-1.131925,-0.074631014,-0.47509179,0.044060978,0.058471667,0.040505582,-0.11867704,0.89989211,0.37457031,0.54427961,0.84826105,0.60397929,0.51421088,0.42379209,0.61027857,1.1871217,0.51755693,0.78107115,1.0390788,0.86796479,0.59853056,0.74672988,0.61012717,0.13224758,0.79572194,0.45206619,0.78656821,0.58351586,0.530346,0.26264216,0.42241108,0.80122623,0.6115369,0.41940514,1.0498702,0.086513025,0.22751462
-16.730963,0.99259645,0.26902653,4,15,0,18.159315,-0.40128796,-0.20866927,0.6312324,-0.06644903,0.019202955,0.63908115,0.40042413,1.015413,-2.0065235,-0.51442963,-1.3749787,-2.6836272,-0.043259796,-0.052615112,-0.47276195,-0.081124334,-0.057462595,-0.079770483,-0.33905377,-0.0140726,-0.010800629,-0.0089369228,-0.39191802,-0.25150376,-0.14308247,-0.34456793,-0.34404816,-0.24667682,-0.076517753,-0.033210327,-0.20466095,-1.2418009,-0.0042386863,-0.2301001,-0.004635225,-0.04722629,-0.10095663,-0.076153543,0.80141186,0.40469473,0.66312729,0.92703499,0.61262134,0.62523425,0.38783485,0.65756245,1.131294,0.65617866,0.67206941,1.0576528,0.95230731,0.54095047,0.85283272,0.71810813,0.21141097,0.66938429,0.33036354,0.77913281,0.65280279,0.59726722,0.25385335,0.36989645,0.9869495,0.73055739,0.48275247,1.1181336,0.17659481,0.15242014
-18.544018,0.97631635,0.26902653,4,15,0,21.567175,-0.40941587,0.092695262,0.19168974,-0.056164312,0.014614725,0.61480831,0.43097762,1.1314859,-1.9872039,-0.62163982,-1.1877245,-0.88486889,-0.12408295,-0.20405014,-1.6729118,-0.14494129,-0.20834472,-0.18380894,-0.31589209,-0.077458245,-0.58080975,-0.52051331,-0.078670409,-0.3326284,-0.27609549,-0.26087132,-0.62393477,-1.0224648,-0.13628323,-0.21687362,-0.37668286,-0.23281185,-0.10602464,-0.32068207,-0.07733588,-0.079283926,-0.23117642,-0.26940631,0.84233018,0.44970626,0.6422825,0.54774169,0.6319151,0.28295604,0.76991288,0.6585879,0.77931143,0.30103063,0.70224925,0.9909839,0.56748638,0.90579416,0.47694379,0.69198576,0.27179355,0.73881768,0.45065315,1.0925669,0.64810063,0.27224621,0.33352402,0.75959913,0.89659191,0.69927603,0.5059861,1.027559,0.23913395,0.26718311
-15.977507,0.98881534,0.26902653,4,15,0,21.273157,-0.45191703,0.027881407,0.72540341,-0.10010309,0.017964646,0.39192446,0.3032876,1.5559249,-1.0791435,0.16508765,-0.41296963,-2.329118,0.27412641,-0.31209659,-0.13090382,0.2735565,-0.012449634,-0.34174871,-0.19610109,0.26763703,-0.15464275,0.26187548,0.27061945,-1.3092406,-0.060760821,-1.9881069,0.12289164,-0.24028106,0.25367984,-0.16065887,0.27370925,-2.5528513,-0.17737547,-1.3279157,-0.23669615,0.27016899,-0.29153472,0.26921335,0.49895717,0.1416373,0.35553402,0.69203467,0.498727,0.1715991,0.27297199,0.48968175,0.77038711,0.16339614,0.70587785,1.0345753,0.71914259,0.5474909,0.52543199,0.46028852,-0.24821308,0.35488195,-0.16680464,0.80762881,0.4386558,0.21717912,-0.0088524176,0.27884018,0.71179357,0.45711504,0.19344498,1.0270121,-0.32259022,-0.030090887
-15.376701,0.99487585,0.26902653,4,15,0,19.203713,-0.25444011,0.15137982,0.28662733,-0.0372236,0.012973299,0.59039933,0.3646509,0.6385507,-1.5837752,-0.50439447,-1.1653639,-1.3807879,0.089776326,0.086405907,-1.7142311,0.081973532,-0.083992333,0.089861768,-0.16750975,0.089769054,-0.39269587,-0.18337995,0.056010721,-0.49937841,-0.26965328,-0.56677635,-0.49507648,-0.58276271,0.07969211,0.074582348,-0.24299914,-0.30493604,-0.082707335,-0.46591076,0.082114462,0.076713379,-0.23546035,-0.082515774,0.66715202,0.39754333,0.57777095,0.62538729,0.50515568,0.46962053,0.69266539,0.54584387,0.7849681,0.49803573,0.73837167,1.0053399,0.64176054,0.76957358,0.59490113,0.604138,0.30921431,0.58211177,0.39441433,0.92294443,0.55204213,0.4362248,0.29753164,0.6759682,0.78576419,0.61554413,0.45456674,1.0591654,0.29414317,0.21411688
-15.138296,0.99169341,0.26902653,4,15,0,16.806142,-0.033362448,0.31622682,0.60347707,-0.044060217,0.011716014,0.43941973,0.35659756,0.43862496,-0.09326716,-0.055301122,-0.40160692,-2.0215561,0.021768493,0.10856461,-0.56185701,0.04679663,-0.41952532,0.10393292,-0.031550069,0.10557649,-0.12884586,0.11069288,-0.018570274,-1.3034028,0.093439756,-2.7545212,0.087250774,0.00068322394,0.039264805,0.11063064,0.061554305,-1.2788889,-0.63523246,-1.2742009,-0.12951081,0.091813202,0.10460662,0.098777032,0.22859881,0.20640192,0.36149067,0.73665927,0.34833877,0.5304438,0.41404214,0.37101984,0.63226018,0.5458778,0.80878991,1.0410703,0.75239968,0.51963558,0.68237388,0.39998039,0.069090031,0.14613981,-0.079670803,0.668415,0.36379646,0.52003455,0.11350179,0.4051983,0.56400458,0.4062014,0.25205841,1.0720215,0.043970855,0.058446873
-21.940205,0.94834404,0.26902653,4,15,0,24.31269,-0.18154192,0.20683771,0.98416117,-0.12259989,0.00974992,0.52561465,0.52395411,2.423897,-0.44592989,-0.48416594,-0.57394359,-2.4699955,-0.467557,-0.29563858,-0.40114819,-0.36922088,-0.39888427,-0.3341205,-0.31297003,-0.40504102,-0.29853339,-0.31406204,-0.47467577,-0.62588193,-0.38361115,-1.4578015,-0.65441626,-0.50762774,-0.29830961,-0.27569983,-0.37950533,-1.1406542,-0.44082895,-0.67289772,-0.3247453,-0.31364525,-0.51191038,-0.51297862,0.30850401,0.34083493,0.40676946,1.0984078,0.82718376,0.38749931,0.26568228,0.73034148,0.73666741,0.31619268,1.1489038,1.2696747,1.1193558,0.65090367,0.83310331,0.55957016,-0.24689726,0.19331003,-0.45787048,0.8592357,0.61884002,0.54133908,0.24228895,0.30962536,0.69606904,0.53117942,0.33077347,1.1501435,-0.36249372,0.36330183
