lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,centered_cov_intercept,sigma_resid,intercept,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,lin_pred.1,lin_pred.2,lin_pred.3,lin_pred.4,lin_pred.5,lin_pred.6,lin_pred.7,lin_pred.8,lin_pred.9,lin_pred.10,lin_pred.11,lin_pred.12,lin_pred.13,lin_pred.14,lin_pred.15,lin_pred.16,lin_pred.17,lin_pred.18,lin_pred.19,lin_pred.20,lin_pred.21,lin_pred.22,lin_pred.23,lin_pred.24,lin_pred.25,lin_pred.26,lin_pred.27,lin_pred.28,lin_pred.29,lin_pred.30
# Adaptation terminated
# Step size = 0.225743
# Diagonal elements of inverse mass matrix:
# 0.0159299, 0.000434868, 3.79607e-05, 0.0221305, 0.0310002, 0.0197317, 0.0123045, 0.022852, 0.012601, 0.00172767, 0.0230654
-9.8261998,0.8829645,0.22574318,4,15,0,14.936551,0.19247173,-0.0048389701,0.012569292,-0.27404156,-0.21826171,0.31326864,0.20381805,-0.16831821,0.35927905,0.43452816,0.22005745,-0.43352089,-0.33028292,0.39230324,-0.58215613,0.41507202,0.45891256,0.44833749,0.33713238,0.3204783,-0.50448327,-0.12940811,-0.66292012,0.55260646,-0.67553335,-0.45846678,0.53337343,0.27339296,-0.91184709,0.56010207,0.093560196,0.56187967,0.5005034,0.56358584,0.57998018,-0.43913908,-0.42157892,0.35253224,-0.64166963,0.5776392,0.57624499,-0.29966144,0.29934463,0.14008687,0.33764074,0.13198167,0.61477448,0.38084723,-0.15801158,0.33696437,0.6736894,0.23513707,0.65096804,0.93597755,0.64922242,0.18059135,0.57721142,0.82353227,0.38201051,0.94192316,0.22035826,0.44342476,0.59562993,0.4449045,0.038048821,0.68353517,0.68623372,0.84678063,0.15392893,1.0409199,0.042537844,-0.29434928
-8.9039842,0.99185691,0.22574318,4,15,0,14.046474,0.29068555,0.012561546,0.0079165619,-0.17454612,-0.12041634,0.55024831,0.31538638,-0.010084723,0.22691131,0.56983383,0.20923533,-0.6950204,0.48345463,0.32811416,-0.40013038,0.29919462,-0.73972422,0.49216596,0.63477758,0.21699446,0.10309995,0.39625066,0.29193803,-0.90631092,0.61440445,-0.25065748,-0.23774053,0.63043496,0.09935305,0.32013203,0.34591088,-0.5165624,0.58532834,0.60458907,0.64250815,0.63447967,-1.2119841,0.60839835,0.61201302,-1.7826848,0.64012047,-0.52719846,0.11906299,0.16666562,0.30255856,0.1740965,0.84824723,0.61581556,-0.030435721,0.69366709,0.78210228,0.35231291,1.1759118,1.368595,0.9479406,0.21990357,0.77807016,1.0361465,0.21864924,1.1687493,0.16192334,0.81896134,0.42750137,0.44025383,0.015794077,1.0308613,0.59673003,1.0568865,0.44596694,1.4610819,0.021412973,-0.32041788
-7.6447245,0.99839278,0.22574318,4,15,0,11.618922,0.3904747,-0.016129532,0.010028685,-0.31041812,-0.19856185,0.21490903,0.10594273,0.064076384,0.25266397,0.43616281,0.21726689,-0.034094323,-0.18508206,0.59981136,0.28002319,-0.28766509,0.52580597,0.38692396,0.56629102,0.46452612,-0.3657373,0.1136712,0.30000333,0.5846796,0.31543492,-0.92115931,0.084492805,-0.2822244,0.28187772,0.37657665,0.40664831,0.60740508,0.44934957,0.58391614,0.32320575,-0.95762398,-0.79852953,-0.19975707,-0.046563991,0.48046251,0.54811722,-0.01204584,0.27357901,0.02727354,0.17588343,0.29074098,0.58792428,0.35563067,0.06251795,0.38374125,0.69684806,0.28403648,0.82956332,1.0466094,0.8338923,0.12008109,0.72224978,0.71014372,0.175385,0.85228612,0.13776912,0.50518882,0.37773425,0.45262374,0.16388449,0.61557705,0.63563627,0.72390049,0.25146829,1.1095972,-0.074995194,-0.24188667
-9.9113393,0.98963387,0.22574318,4,15,0,12.998078,0.30904309,-0.0072061558,0.0053452524,-0.45056811,-0.4632439,0.55075465,0.1654991,-0.013580258,0.29243641,0.50442761,0.26113255,0.15923702,-0.4983787,0.40961946,0.31070073,0.18896359,-0.65217826,0.21511798,0.23437326,0.32109524,0.12012497,-0.30158486,0.40482185,0.2175318,0.42223181,-1.2521989,0.2968422,0.4077542,0.18806139,-0.32289371,-0.19499658,0.3280321,0.32873216,0.38693565,0.32148664,0.22713183,-1.5794218,0.41270028,0.40052719,0.11971235,0.33444188,0.097679132,0.35463441,0.043958993,0.12418925,0.17895679,0.88306764,0.33130327,-0.16072505,0.61834426,0.79649626,0.18547379,1.0508595,1.1677182,1.0145711,0.021908088,0.63157889,0.95323701,0.17930024,1.3191126,0.29049989,0.61427735,0.38614115,0.42910556,0.11811852,0.83623147,0.47731589,0.96111261,0.44367594,1.203642,-0.11038633,-0.21089084
-9.5879259,0.9728697,0.22574318,4,15,0,15.403333,0.1524422,-0.0041250138,0.009185744,-0.30835439,-0.24779345,0.31438754,0.2633279,0.075253501,0.39449824,0.56201623,0.22901925,-0.24839667,-0.16013034,0.29484063,-0.3560491,0.52559364,-1.2098768,0.33506639,0.53243338,0.46984028,-0.47711128,-0.77366832,0.55254385,0.20467097,0.33837572,-0.22326978,-0.44566762,0.49291413,-0.655305,-0.15649453,0.12381877,0.20854843,0.39127119,0.48383122,-0.33940245,0.55484129,0.44975329,0.4644461,0.32397695,-0.12662832,0.54935588,-0.11780834,0.2738942,0.16520213,0.30914372,0.055550305,0.93027439,0.34810505,0.048665691,0.59452165,0.67095712,0.12666644,0.98391371,1.1917042,0.84925211,0.21427052,0.82399196,1.0807088,0.35631682,1.2731971,0.21267786,0.6906404,0.63105805,0.41358994,0.3063064,0.9957848,0.89492164,1.0974689,0.34432292,1.2674017,-0.024355406,-0.26566609
-6.6241245,1,0.22574318,3,7,0,10.215316,0.21526759,0.00056424722,0.0088570543,-0.26871512,-0.25411344,0.32639946,0.26412295,0.029201315,0.29755422,0.54608739,0.2402662,-0.32656586,-0.17003554,0.15082246,-0.52345415,0.27440803,-0.36943854,0.5050425,0.50595815,0.44693891,0.014593382,0.030446232,0.46241128,0.35527705,0.24440764,-0.22705011,-0.2750805,0.50345854,-0.37465169,0.30458779,-0.02357039,0.3283982,0.47442135,0.48200953,0.14810289,0.36625718,0.077051467,0.50701586,0.30628007,0.11392687,0.49332018,0.046667533,0.27959901,0.20280711,0.34493448,0.16389651,0.81811605,0.48470287,0.011326268,0.58332102,0.76154844,0.26541773,0.92819458,1.1323831,0.82585701,0.20886728,0.80050565,0.97958238,0.31906066,1.1528975,0.24751842,0.64362657,0.56139534,0.44621069,0.20357974,0.87249487,0.77718168,0.9975169,0.3477428,1.2130505,0.039842312,-0.23055585
-10.54797,0.97352584,0.22574318,4,15,0,12.837042,0.49023328,-0.026913964,0.01604591,-0.14920884,-0.023456225,0.43107266,0.086506582,-0.092982376,0.34463698,0.42783131,0.19396579,-0.39435671,0.65045102,0.68228593,0.27657569,-0.58771573,0.29147669,0.32659399,0.34673781,0.61645035,-2.2444924,0.16299472,0.49801987,0.09665641,0.71812285,-2.0837981,0.36686328,0.5011989,0.18852795,-0.1272025,0.4183826,0.68848775,0.68648479,0.72020664,0.72030741,-0.79443693,-0.77097239,0.56879439,0.070526301,-0.603244,0.45311382,-1.4036077,0.072929031,-0.054066733,0.18289632,0.3138233,0.67980498,0.32769964,-0.16784422,0.41124731,0.52761247,0.29506705,0.87042996,1.2167699,1.0150548,0.040589002,0.66327073,0.87135635,0.20019055,0.747347,-0.15093289,0.54956362,0.44893861,0.50835767,-0.0078909873,0.66230206,0.66492643,0.89293491,0.27874146,1.3156794,-0.14201187,-0.39984651
-6.2906429,0.98790274,0.22574318,3,7,0,13.048695,0.26410101,-0.012020535,0.01167562,-0.16784666,0.078627834,0.39638831,0.17335956,-0.10651777,0.23206162,0.53528259,0.20822594,-0.25768601,-0.088677093,0.21685247,-0.94416725,-0.20986057,0.089062933,0.61014503,0.40046554,0.61648022,-0.87713936,0.25259421,0.64464111,0.0054508591,0.22419534,0.5799,0.53583219,0.50373167,-0.32904669,0.49374187,0.43969728,-0.59575433,0.64101833,0.59222064,0.60681186,0.57843489,-0.7273782,0.54820833,0.46621641,-0.5396142,0.59457593,0.27247582,0.25312432,0.19384941,0.37182883,0.27309427,0.72058786,0.4410695,0.1471577,0.55406886,0.63607105,0.31431691,0.97805828,1.2364519,0.80779998,0.42192609,0.59958375,0.88730327,0.29140321,0.88352326,0.13510502,0.82869997,0.52820625,0.42909769,0.061333871,0.92111665,0.65437364,0.90595898,0.37369192,1.3212093,0.069447068,-0.18098109
-10.706569,0.88888566,0.22574318,4,15,0,13.285757,0.30752564,0.033531469,0.0062951796,-0.1457505,-0.26582425,0.44847575,0.30814313,0.039538851,0.38744916,0.49894634,0.24676909,-1.1898472,0.47939909,0.47661592,0.30361012,0.41134748,0.053669146,0.30043718,0.10556641,0.4398232,-0.0048893576,0.40500703,0.43123494,-0.034634589,0.47315879,-2.3416451,-1.1396284,0.46879796,-0.48042374,0.27156908,0.26242372,0.43471626,0.390718,0.37446434,0.39082038,0.38372746,-0.81944813,0.47921214,-0.0014565109,-0.6062952,0.48022132,-1.2812946,-0.010838736,0.021364458,0.14672018,0.091681416,0.72796297,0.64803123,-0.21365053,0.42973319,0.75689723,0.40419976,1.0773524,1.2504429,0.97037764,-0.086252817,0.94418328,0.96246882,0.34207349,1.159465,0.16291993,0.42543862,0.39551102,0.61356707,0.10442929,0.89151349,0.60212559,0.98815741,0.25775866,1.3637914,0.0041639659,-0.46319792
-13.531017,0.98343217,0.22574318,4,15,0,16.905307,0.63365937,-0.018689629,0.017871085,-0.10864293,-0.031242731,0.31136446,0.33191453,-0.094376959,0.26954559,0.50173013,0.23402117,-0.75601353,0.53000909,0.34386983,-1.0487704,-1.136455,0.35645301,-0.035019489,0.065788572,0.52496979,0.44229369,0.53223106,0.5193045,-0.6234097,0.49337352,-0.32616274,-1.5372177,0.42955835,0.35552996,-0.092103843,0.29059338,0.46048472,0.4877662,0.47566558,0.34833062,-0.62331909,0.27627632,0.47756029,-0.74409735,-1.6159318,0.41304887,-1.7100953,0.019286719,0.14408383,0.41629144,0.42767139,0.63921886,0.74952071,-0.22631592,0.4696036,0.90010203,0.48865975,0.96070025,1.3559607,0.93378265,0.19316122,0.97623428,0.89334856,0.13958149,0.73824986,-0.16308162,0.58937062,0.57070303,0.5795256,-0.14237819,0.64405322,0.83217929,0.92179009,0.1259316,1.4852018,-0.11481656,-0.49571634
-15.224356,0.97286191,0.22574318,4,15,0,19.714249,-0.0079441621,0.0091802956,-0.0037049187,-0.29563098,-0.20411927,0.194222,0.080696068,0.10967627,0.31214741,0.47727849,0.25665202,0.40189795,-0.54804347,0.26146446,0.36320445,0.39349975,-0.015876895,-0.26380009,-0.24256701,0.39207799,-1.6481419,-0.74303429,0.42155417,0.31633463,-0.28513684,-0.017575662,0.38404151,-0.18915167,-0.78876748,0.39101479,-0.96418365,0.43922251,0.39764299,0.41284669,-1.6364776,0.35388039,-1.7253666,-0.2059897,0.2921905,0.27923431,0.37533174,0.31677463,0.36098434,0.15383334,0.10129866,0.079185231,0.74536053,0.19526516,0.30011009,0.41964079,0.47536943,0.10503432,0.94926149,0.87179675,0.69068748,0.25418383,0.5866968,0.71185229,0.40252056,1.081226,0.43026993,0.51570858,0.42433979,0.4389957,0.52316399,0.89280963,0.46576143,0.70802851,0.35993989,0.85397367,0.09307934,0.12797698
-9.2808016,0.99820413,0.22574318,4,15,0,19.00482,0.22791733,0.025286931,0.006164604,-0.096179627,0.044390416,0.2624047,0.17200906,0.20263093,0.27171439,0.5380719,0.2486423,-0.90565776,0.42306748,0.45661967,0.26070664,0.27711685,0.29453354,0.46843299,-0.44055724,0.4556544,-0.86675595,0.40257638,0.35782408,-0.17200768,0.3855853,-0.28807272,-0.80510527,0.29282201,-0.4579459,0.46555104,0.13693689,0.18413907,0.19997976,0.46741329,-0.30523639,0.47220422,-0.3829092,0.34241819,0.37294868,-0.69871385,0.37895903,-0.19452123,0.078418124,0.044730404,0.16194033,0.15554939,0.64846585,0.5232409,0.33605526,0.45395481,0.59302224,0.40681715,1.1192329,1.2823616,0.89615433,0.19327694,0.89750225,0.85082315,0.33923911,0.97005871,0.20378494,0.68892311,0.31633371,0.52581125,0.31016327,1.0085931,0.67472291,0.87303007,0.38888569,1.3805958,0.10771831,-0.28724862
-8.3795807,0.95596587,0.22574318,4,31,0,16.59877,0.3567297,-0.024929114,0.014483668,-0.4426133,-0.29824346,0.46848583,0.19302485,-0.12585635,0.26218457,0.4359359,0.23370811,-0.057431943,-0.58669504,0.51710364,-0.071404809,0.25749524,0.17731011,0.15938983,0.2133826,0.53464822,0.11827927,-0.57075871,0.20431867,0.39827762,0.152302,-0.52446596,0.53343826,0.37573451,0.43177067,0.49964925,0.34447333,0.30811049,0.51196694,0.16098927,0.40216327,-0.2470492,-0.9117553,0.41874958,0.035476503,0.12988299,0.31586881,-0.80164471,0.35000687,0.043897552,0.25732284,0.17402973,0.69759981,0.29750734,-0.18736372,0.50323163,0.78670642,0.15248893,0.81001237,1.122096,0.79560444,0.15984272,0.51194227,0.86820466,0.10605979,1.0619168,0.14416987,0.65734417,0.45011892,0.29793922,-0.12034517,0.70776336,0.60249018,0.88743406,0.26646319,1.2103012,-0.15462754,-0.38208074
-11.292574,0.93607207,0.22574318,4,31,0,19.911538,0.099791789,0.031248019,-0.0016246912,-0.09661426,-0.21610847,0.29634769,0.40682972,0.052609788,0.42304159,0.54608513,0.20036534,-0.5830251,0.6863075,-0.17021336,-0.15044517,0.68616958,-1.3764701,0.54510004,0.5869346,0.68592099,-0.73317393,-0.2668417,0.43296427,0.47069771,0.095167872,-0.73238952,-2.0459702,0.68764296,-1.6827983,0.098563157,0.16181747,0.67411838,0.5068908,0.61389492,-0.84156064,0.68261587,-0.65280755,0.68867409,-0.34104379,0.3266042,0.66400715,0.34425436,0.013785513,0.26260669,0.25956702,0.014181482,0.90720473,0.60736827,-0.090382205,0.51486855,0.66211865,0.22301478,1.1432886,1.1322947,0.78170171,0.16221186,0.96858463,0.99089985,0.43636173,1.217673,0.20567614,0.46581322,0.62081334,0.57748697,0.35052311,1.0220556,0.67180648,0.99985672,0.21246099,1.1705038,0.044503837,-0.16629599
-10.982462,0.96733762,0.22574318,4,15,0,16.486246,0.13688953,0.0043976022,0.014329818,0.051118269,0.17354834,0.42333686,0.23346364,0.011692027,0.068161192,0.47829863,0.27691626,-1.0024816,0.34397183,0.059758664,-0.94887385,0.23244959,0.23096908,0.36440635,0.15915031,0.1503146,-1.6272853,0.18143337,-0.093050403,0.33475343,-0.38975757,0.16986185,0.35525312,0.32046132,0.092963471,-0.1304656,0.36079584,-0.60959117,0.26700917,-0.21620223,0.35644698,0.2318981,-0.24329429,0.34722229,0.36483423,0.092080775,0.17746093,-0.20920611,0.056926024,0.21640007,0.44890772,0.14263311,0.64342686,0.48967399,0.17772385,0.68149616,0.44722259,0.3321658,0.73492532,1.0682228,0.65975134,0.32695958,0.53886405,0.91725783,0.20429519,0.72431399,0.025697354,0.88663158,0.37734615,0.20141702,-0.036432365,0.8570707,0.69453842,0.94763528,0.50640347,1.2046262,0.16963948,-0.29678078
-14.466277,0.9760769,0.22574318,4,15,0,17.007344,0.46159075,0.0083420648,0.0052915534,0.1207971,0.098782421,0.56209261,0.06971651,0.018830678,0.053081506,0.46258883,0.2323879,-0.62035811,0.48488913,0.516437,0.35456824,-1.4540428,0.38877359,0.41160343,0.53346381,0.39995168,-1.8516993,0.47684228,0.51170122,0.22548398,0.44282262,-1.5201285,0.32201113,-0.022733877,0.38910877,-0.90893663,0.51807814,0.33600304,-0.74956409,0.52312462,0.53737561,-0.34118282,-4.4563416,0.038704453,0.45057108,-0.020602177,0.45767786,0.37538603,-0.077437607,0.050883712,0.14167681,0.46413066,0.627976,0.61794933,0.027388234,0.6231687,0.49170141,0.58285957,1.0556835,1.1844302,1.1026651,0.028242577,0.65358631,0.75337464,0.12783448,0.604347,-0.049111052,0.64858503,0.12673369,0.54320687,0.018099978,0.69142394,0.26536378,0.76721637,0.5985049,1.2461581,0.094528437,-0.13350589
-13.312816,0.89346085,0.22574318,4,15,0,23.036708,-0.012886405,0.005778241,0.016440734,-0.12082071,-0.14666059,0.32859845,0.26930765,-0.065915915,0.25009341,0.49534276,0.22921231,-0.95086788,-0.19809393,-0.215342,-2.341995,0.54575071,0.14792527,0.51265594,0.55400326,0.49420052,-1.2568142,-0.028755891,-2.0112462,0.37767115,-1.3014793,-0.063185923,0.49290869,0.54894595,-1.3299264,0.55178057,-0.039059918,0.33926358,0.36857672,0.060692282,0.48448813,0.13872479,0.50063089,0.52152831,0.41622171,0.54974704,0.032625071,-0.3434707,0.28114961,0.28435449,0.55165103,0.029739995,0.70660735,0.43395492,-0.0041615039,0.57938,0.56377552,0.2525093,0.48080359,0.86381744,0.55842889,0.24530521,0.58023045,1.0234248,0.44494289,0.98416111,0.2496685,0.65027117,0.63964706,0.27228803,0.085567099,0.79106615,0.92499665,1.0585634,0.37960511,1.0215534,0.23409815,-0.30711691
-11.508753,0.99683972,0.22574318,4,15,0,17.520189,0.40374324,0.0096647461,0.0015277605,0.1635886,0.16746779,0.33536965,0.28837048,0.080610849,0.23685298,0.50843124,0.24065432,-0.55394559,0.03542916,0.21506931,0.10658771,-0.37270544,-0.21415567,0.23460921,0.50090858,0.45616049,-1.6303863,0.42893229,-0.021339258,-0.22218898,0.49888273,-0.31804544,-1.2988935,0.31413977,0.16397411,-0.24345742,0.21916631,0.39835414,0.44221085,0.42736614,0.14551106,0.36661947,-1.3440261,0.33129468,0.24280684,-0.38084161,0.50037099,0.31023421,-0.23332948,0.18339877,0.21494284,0.3189302,0.78870714,0.67712092,0.022948395,0.57556292,0.50261444,0.40585346,1.2470184,1.2903141,0.97240868,0.19115496,0.95716071,0.85113807,0.1988804,0.7054736,-0.1821004,0.61137957,0.4144107,0.59510508,0.20418612,0.87318832,0.53715707,0.85796888,0.32558011,1.3204042,-0.024267205,-0.1503737
-12.45509,0.96287624,0.22574318,4,31,0,22.315119,0.30082935,0.0024734166,0.0038680649,0.062928621,0.17267576,0.51153016,0.31389222,-0.31144555,0.30881817,0.44298118,0.19797914,-0.42118862,0.55685812,0.0032585064,-0.42854175,0.029415639,0.10191298,0.61485432,-0.1632009,0.65199298,-2.2412961,0.13746528,0.59381354,0.27545507,-0.14890083,0.37847598,0.64453007,0.16567526,-0.2794258,-0.45798989,0.55468926,0.63166105,0.64596178,0.67887894,0.54862552,0.45394244,-4.89258,0.21017646,-0.91060597,0.074425111,0.69493571,0.38316886,-0.10617183,0.23381606,0.29752211,0.2293893,0.71664782,0.58201249,-0.26022864,0.43823679,0.51976683,0.2898827,1.0915176,1.1825707,0.74193423,0.34107833,0.56633041,0.79521265,0.27718223,0.69862334,-0.10696951,0.5735428,0.56547892,0.54131664,-0.10916878,0.86093106,0.33783539,0.80391496,0.14460003,1.2215651,-0.021174279,-0.15775999
-11.172601,0.79649606,0.22574318,4,15,0,21.580543,0.27560802,0.019493478,0.015134931,0.17087945,0.10579197,0.44017111,0.35126945,-0.088816259,0.18818702,0.47259151,0.2222108,-1.5919684,0.39315247,0.10858922,-1.6844021,0.20408477,0.457214,-0.091014767,0.31128812,0.55294826,-1.2217808,0.58515329,-0.015551976,0.43696892,-0.063496576,-0.67212105,-0.15436675,0.56496136,-0.3109254,-0.40058957,0.51610421,0.4488771,0.58016786,0.54549795,0.39768679,-0.0072509918,-0.16937082,0.58472047,0.25251649,-0.26733941,0.32256221,-1.5103336,-0.13771254,0.216949,0.47342817,0.19400046,0.61242033,0.75841598,-0.16446666,0.55642753,0.57756901,0.50191021,0.75642975,1.1209861,0.74689676,0.14762785,0.77025018,0.95530426,0.29748303,0.68798884,-0.0825991,0.61602432,0.47772923,0.4373915,-0.13607703,0.75811841,0.72702218,0.99318876,0.31874523,1.2901582,0.16104629,-0.45491104
-9.4251337,1,0.22574318,4,15,0,14.765984,0.33912513,-0.033443611,0.008050688,-0.30391985,-0.15085301,0.43299165,-0.018531176,-0.15329162,0.31517944,0.52574312,0.2322896,0.64817753,-1.1911118,0.39583926,0.053486203,-1.1433674,-0.47485296,-0.055989516,0.5306656,0.53396922,-0.9325273,0.060180789,0.52683938,0.41163271,0.53115804,-0.031838786,0.53537547,0.34630338,-0.57488017,0.5179394,0.16382822,0.3683001,0.51396959,0.48334807,0.003129634,0.00073799377,-1.4642697,0.3543741,0.52029392,0.37446354,0.53969786,0.52008391,0.43232629,0.12508859,0.22933129,0.42632569,0.83107337,0.24621441,0.033122704,0.52721393,0.60125149,0.2722493,0.96114092,1.1180795,1.0323105,0.25140223,0.52426602,0.85511068,0.34699309,0.95029601,0.20170541,0.63645181,0.55384139,0.57876214,0.24088829,0.75857658,0.53482866,0.85814814,0.45292141,1.1339924,0.011062557,0.047318676
-11.945597,0.9647341,0.22574318,4,15,0,14.922123,0.35098111,-0.002608003,0.018023839,0.039812411,-0.0035838308,0.48183258,0.28090515,-0.16757164,0.224013,0.44622951,0.19486203,-1.16802,0.71161069,0.36487459,-1.9485795,-0.083516353,0.4555833,0.52952011,-0.35203738,0.69607,-1.3825428,0.64408728,-0.66090496,0.61241073,0.20562532,-1.3846638,0.34807794,0.69076974,-0.13549316,-0.40369973,0.56608454,0.63313475,0.71223054,0.63849202,0.25182279,-0.90235892,-0.27007957,0.71541124,0.20786421,-0.085044188,0.66337651,-2.0158155,-0.019318493,0.1634172,0.44988274,0.2464895,0.64077124,0.61917048,-0.28486701,0.53941321,0.60074033,0.42583063,0.67657248,1.0889196,0.80302549,0.10053866,0.66727451,0.95577426,0.25437044,0.70832797,-0.10688691,0.57957925,0.5180591,0.4230194,-0.18785795,0.6493692,0.72627544,0.99080319,0.30345756,1.2467248,0.063531285,-0.45552228
-8.8525044,1,0.22574318,4,15,0,15.460992,0.25053933,0.0018641816,0.013583695,-0.078984765,0.14092443,0.50298998,0.19583364,-0.072095938,0.15130456,0.47513546,0.17754442,-0.85469657,0.65877974,0.64698457,-0.81425066,0.33413098,0.57687658,0.786894,0.64626538,0.73750083,-2.3691766,0.38338382,0.69581626,-0.024429926,-0.038677731,0.22862339,0.80268737,0.55121622,0.24151781,0.22871329,0.76293986,-1.2453372,0.42581159,0.20919395,0.6176678,0.68036626,-2.2675267,0.65181951,0.70515449,-1.1861289,0.73804539,-1.1987808,0.097509283,0.10125056,0.31995915,0.17313356,0.62112624,0.46216854,0.10147422,0.56741783,0.55233643,0.33607888,0.91530568,1.2293041,0.76874559,0.30861856,0.52086963,0.87237046,0.18924571,0.80863337,0.054234534,0.85993235,0.34445157,0.30544469,-0.10999965,0.90973839,0.55955221,0.90026605,0.41885563,1.3547091,0.067162735,-0.35583169
-7.4274756,0.99919946,0.22574318,4,15,0,12.074803,0.15609062,0.012144619,0.0070603364,-0.11772951,-0.14010132,0.47666568,0.21440173,-0.11800133,0.31884944,0.46352711,0.24940918,-0.62224464,0.34401583,0.32032252,-0.066230179,0.37510781,0.031230057,0.44219002,0.29259576,0.46666297,-1.1534425,0.060145339,0.30994473,0.46167053,0.12183031,-0.72980764,0.40438963,0.39648371,-0.63804021,0.46861257,0.24050869,0.4651093,0.46761944,0.46068717,0.42285577,0.24565721,-1.3306951,0.42257133,0.23674012,0.36207508,0.41842012,0.034132587,0.12505631,0.13633327,0.25822032,0.10849392,0.73356523,0.44147444,-0.1484461,0.48049196,0.55062523,0.27426704,0.85901113,1.0316492,0.79195877,0.11369271,0.59015532,0.90454552,0.37123651,0.98825206,0.16886796,0.52395529,0.48382689,0.46647371,0.076358443,0.83303934,0.52672455,0.92341019,0.32974949,1.1157252,0.079890243,-0.23279092
-6.5810337,0.97973141,0.22574318,4,15,0,11.443868,0.21097443,0.017859675,0.0072467545,-0.097340143,-0.22432274,0.35702586,0.33835172,0.010659231,0.25455082,0.53226916,0.18418879,-0.7695407,0.56305342,-0.22214951,-1.4561819,0.32598161,-0.35431791,0.35666645,0.62156276,0.63482359,-0.15099002,0.57253461,0.60184147,0.69208396,0.19494471,-1.1843039,-1.1337542,0.76091935,-0.92738348,0.7309155,0.20502821,0.73462784,0.75525945,0.7720256,0.48243608,0.27500562,-0.41611466,0.77213569,0.40787111,0.34969292,0.56318603,-0.12243627,0.11931171,0.25983092,0.38889904,0.17412883,0.77654994,0.66804419,-0.10131814,0.59677605,0.74963255,0.38341537,0.89228058,1.0740299,0.80198021,0.13558915,0.85967404,0.97154165,0.33965122,1.0533448,0.19628464,0.5509292,0.53455297,0.49249621,0.1403754,0.81620767,0.71597035,0.9930116,0.3426324,1.1694462,0.11927399,-0.24646797
-7.1553009,0.99027993,0.22574318,3,15,0,10.286943,0.22110106,0.013325173,0.003142254,-0.13852361,-0.0047516681,0.29114726,0.27599685,0.065472071,0.34639505,0.46837465,0.20696708,-0.50904854,0.6561897,0.5758191,0.41730333,0.61840354,0.10984743,0.60757973,0.60028572,0.56150609,-1.6042834,-0.47864652,0.46912421,0.14083164,-0.0055574915,-0.25173373,-0.35718299,0.28259334,-0.10339963,0.64769885,0.60086227,0.55554318,0.59676046,0.63312648,0.18851019,0.64228614,-1.462783,0.32904356,-0.46590738,-0.13855451,0.59853936,-0.22817111,0.0024009822,0.083013096,0.14307808,0.056946757,0.71635923,0.43542278,0.069246663,0.4099035,0.55992935,0.1881859,1.1266168,1.2101354,0.76188629,0.22109456,0.794656,0.8210809,0.25510851,0.97292267,0.068889093,0.59288825,0.42860594,0.45548474,0.20018046,0.96540385,0.5739252,0.83257056,0.18994088,1.2609446,-0.070318646,-0.27526281
-9.6262807,0.99047544,0.22574318,4,15,0,12.724486,0.22967669,0.0078157936,0.0096965912,-0.11353297,-0.17258147,0.70892512,0.1587661,-0.1265878,0.092865281,0.46810189,0.22481292,-0.64897573,0.26291809,0.41586046,-0.24211225,0.086311794,0.053951538,0.57210467,0.32768356,0.11747051,-1.00075,0.44337505,0.26129667,0.54683991,0.48633865,-1.3254301,0.50286386,0.52775369,0.2138435,0.56272192,0.23575905,0.078060283,0.066555544,0.28652057,0.40069644,0.046352907,-3.4939497,0.55298574,0.44862333,0.34364838,0.41693011,0.050244708,0.17719767,0.1262511,0.28713819,0.22192494,0.72917615,0.48792067,-0.15764647,0.71471167,0.60108556,0.38529116,0.82234047,1.0519588,0.90611025,0.061876796,0.41547256,0.93196338,0.19068182,0.96691928,0.18478175,0.72379624,0.27362051,0.32966728,-0.13218224,0.76915418,0.35879053,0.9544096,0.61237266,1.1524423,0.12582217,-0.22999218
