lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,centered_cov_intercept,sigma_resid,intercept,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,lin_pred.1,lin_pred.2,lin_pred.3,lin_pred.4,lin_pred.5,lin_pred.6,lin_pred.7,lin_pred.8,lin_pred.9,lin_pred.10,lin_pred.11,lin_pred.12,lin_pred.13,lin_pred.14,lin_pred.15,lin_pred.16,lin_pred.17,lin_pred.18,lin_pred.19,lin_pred.20,lin_pred.21,lin_pred.22,lin_pred.23,lin_pred.24,lin_pred.25,lin_pred.26,lin_pred.27,lin_pred.28,lin_pred.29,lin_pred.30
# Adaptation terminated
# Step size = 0.216101
# Diagonal elements of inverse mass matrix:
# 0.0185322, 0.000516221, 4.31476e-05, 0.0253064, 0.029554, 0.0184905, 0.0131995, 0.0224344, 0.0128569, 0.00211441, 0.0278172
-12.639397,0.83785844,0.21610102,4,15,0,16.581209,0.26507834,0.014872112,0.012766397,-0.38345596,-0.34018302,0.28278644,0.37703859,0.077980438,0.052243845,0.42016138,0.25448748,-0.90355008,-0.18924123,0.29014958,-0.5448008,0.40822914,0.42351661,0.33812704,0.44804933,0.44955829,0.44950516,0.2035769,-0.32894791,0.44856666,-1.4991678,-0.3285963,0.19281329,-0.13232994,0.44765251,0.44585268,-0.3649966,0.29045909,0.0043562645,-0.41636793,0.17434855,-0.49143346,-0.65702937,-0.007051984,-0.18927987,0.32174743,0.44933859,-1.4890295,0.28765109,0.14369667,0.35888436,0.073172076,0.44191384,0.62014292,-0.014011892,0.49906141,0.99721393,0.32149986,0.68244836,0.98862791,0.4975908,0.18252008,0.68236361,0.72546119,0.015739509,1.0219285,0.32482049,0.64355711,0.25986066,0.1650935,-0.18880726,0.65087906,0.62140431,0.7568034,0.21234021,1.1286699,0.00541646,-0.5011006
-10.985216,0.97019253,0.21610102,5,31,0,18.9977,0.2267481,0.013105048,0.0032037235,-0.13690004,-0.047247482,0.25286403,0.43192909,0.28629683,0.13823355,0.43974007,0.25710473,-0.62153949,0.34623402,0.31683837,0.17158118,0.420832,0.019187678,0.43738204,0.30439692,0.29628354,-0.72792295,-0.88948268,0.35599733,0.16710449,-0.59648565,-0.14930532,-0.52248236,0.2474193,0.40698069,0.4384937,0.4233235,-0.13744509,0.023374081,-0.54187461,0.36267443,0.41133121,-0.58110653,0.27418969,0.0074179407,0.0010992638,0.18661687,-0.69788354,-0.11094253,0.12725768,0.18814447,-0.049456726,0.73568121,0.4839389,0.13356402,0.63752085,0.60716683,0.080861578,1.1049642,1.1897108,0.6299444,0.2210352,0.85659149,0.84071374,-0.065400227,0.98946477,-0.046006279,0.77614013,0.26549592,0.13983163,0.10067139,0.93915572,0.63270184,0.85224034,0.26104047,1.2407011,-0.1827855,-0.38774543
-16.571222,0.97867596,0.21610102,5,31,0,21.76278,0.059454529,0.042925492,0.0088119122,-0.098413487,-0.018102998,0.60028338,0.10698677,-0.26860766,0.26749484,0.6223889,0.30646169,-1.1605852,-0.584616,-0.030461603,-0.62073884,-0.15098064,0.19324768,0.03262362,0.16121801,0.25794343,-0.042163598,0.07664731,0.25124435,0.070548572,0.19104913,0.1109087,0.25562956,0.23674822,-2.4305108,0.22566741,-1.7735759,0.052177512,0.26327432,0.01259765,0.23305714,0.24361247,-1.3356021,0.2565176,0.25657768,-0.36030898,-1.1145922,0.19686262,0.39918679,0.23507253,0.40759701,0.27910051,0.61505691,0.70834904,0.13876047,0.46704848,0.76029775,0.68745672,0.95158365,1.1904878,0.88316223,0.33057614,0.53899275,0.92881672,0.7113919,1.0845485,0.61861247,0.69933983,0.49080971,0.71718875,0.075897186,1.061463,0.45190011,0.96320832,0.53663798,1.3423694,0.5088217,-0.11206727
-11.338584,0.99725061,0.21610102,4,15,0,20.369364,0.44393623,-0.0014875646,0.01136343,-0.0082428609,-0.048212477,0.2400213,0.27031506,-0.057848697,0.28592511,0.44625414,0.20992127,-0.74567302,0.63844204,0.36315599,-0.65042947,-0.66113522,0.5585406,0.32158949,0.26113931,0.47160583,-0.45119803,0.61713956,0.27279621,0.5700181,0.26832456,-1.1315985,-1.0863979,0.11746774,-0.16360796,-0.6474838,0.58294433,0.50611632,0.63510352,0.53842379,0.62846977,-1.3610678,-0.35177102,0.21996445,-0.86129821,0.276697,0.6420538,-0.57050585,-0.017916441,0.15678975,0.33751184,0.33890674,0.58580805,0.66806678,-0.1832325,0.37742382,0.68958866,0.45311217,0.81959273,1.0796961,0.81850376,0.10462482,0.89030479,0.7849733,0.26647471,0.66287298,-0.072195757,0.39053139,0.52480393,0.5955824,0.034639481,0.57982676,0.70404001,0.80711908,0.13599599,1.1794519,0.0016372789,-0.32691017
-10.540687,0.97028073,0.21610102,3,7,0,18.293901,0.19209394,-0.0090775127,0.010645409,-0.088393424,0.19925976,0.15622488,0.25454038,0.06577872,0.25575552,0.46795996,0.18796921,-0.43698197,0.68066703,0.32478255,-0.85955647,0.59782489,0.44283947,0.49845519,-0.26539268,0.72320821,-3.1222092,-0.92399775,0.64031662,0.44201763,-1.5824767,0.71095397,0.12484312,0.2240162,0.062187337,-0.16463288,0.74357177,-0.29853036,0.74706657,0.18207528,0.37149402,0.63329563,0.18396264,0.31661878,-0.52006595,0.013067464,0.74465854,-0.26055673,0.071265629,0.17386004,0.33751808,0.10456011,0.64793525,0.36600462,0.26820134,0.45447392,0.47673289,0.15580211,0.91094863,1.1481314,0.59379377,0.44579144,0.71060865,0.80674381,0.22087002,0.74541842,-0.025172127,0.77253188,0.5196641,0.29922226,0.16409282,0.90820521,0.79955467,0.82448873,0.20011934,1.2285927,-0.023597445,-0.2675635
-11.444231,0.96449852,0.21610102,3,15,0,16.168399,0.33561574,0.026435039,-0.0025097384,-0.070517981,-0.31177709,0.4866111,0.33203122,0.094567287,0.21126704,0.55715082,0.26889799,-0.42694782,0.39446035,0.058175829,0.11844718,-0.11924988,-0.76646339,-0.056715667,0.21863845,0.070353559,0.087803436,0.36681682,0.0081031662,0.11519947,0.36951799,-1.3581052,-1.1045783,0.38348096,0.051137346,0.23213057,0.19756727,0.38860618,0.27582158,0.31858935,0.064538728,0.26315762,-1.7867787,0.38621389,0.38801134,0.050378001,0.3856859,0.31292616,0.0018744953,0.22053204,0.1997959,0.27256616,0.90974055,0.75543903,-0.15946635,0.71650249,0.78940593,0.43674569,1.23638,1.2009678,1.0600873,-0.0034341871,0.96559949,0.96010929,0.2228278,1.1532266,0.16875031,0.52915645,0.3690033,0.6047635,0.21843586,0.86219035,0.43836185,0.965416,0.46940392,1.2230741,0.03567081,-0.10860183
-10.405803,0.99031545,0.21610102,4,15,0,14.636156,0.27471887,0.019095543,-0.0037233438,-0.19432552,-0.27796696,0.42114864,0.24511006,0.043607597,0.12825874,0.52056793,0.27585496,0.018084963,0.10650953,0.0061984721,0.1331989,-0.21321647,-0.078806924,0.23966653,0.36738323,0.25369837,0.12235769,0.29682923,0.22761643,0.3298443,0.28235355,-0.36527749,-0.025243731,-1.4853662e-07,0.1322178,0.33949797,-0.33810905,0.32877466,0.11777264,0.36702212,0.12545965,0.13095988,-2.9455191,3.8802498e-05,0.34755272,0.33107634,0.33183814,0.36370089,0.19985002,0.23496077,0.18941521,0.29765709,0.76104347,0.64026622,0.015400079,0.63243518,0.80627837,0.39523879,1.1466579,1.0771381,0.88520456,0.16572138,0.74493226,0.76304021,0.18980895,1.0669408,0.32803564,0.57818616,0.30448561,0.51709155,0.19249929,0.8096874,0.28976476,0.76305272,0.44294559,1.075913,0.075145446,0.028241534
-12.143398,0.96066657,0.21610102,4,15,0,18.85138,0.36576807,-0.031399387,0.014545223,-0.41694234,-0.35575656,0.096206456,0.26329007,0.24790472,0.31900452,0.43246144,0.27539244,-0.044922973,0.050009808,0.36641237,0.0067868573,0.32655356,-0.091465362,-0.091440069,0.36974624,0.37043616,-0.19465061,-1.186878,-0.028682812,0.34533048,-0.0019264122,-0.93876501,-0.70674299,0.32080226,0.36065163,0.34905965,0.36683893,0.34669226,0.37061936,-0.095885279,0.05354339,-0.47385454,0.36784924,0.33822054,-0.32233599,0.24185461,-0.16724573,-1.0316246,0.22052377,0.025261883,0.23491887,0.081755894,0.7647451,0.23526214,-0.011509745,0.50527506,0.70718382,0.013950269,0.75389639,1.0619347,0.76228479,0.054343106,0.90424808,0.91307248,0.038883963,1.0571862,-0.023947041,0.56024407,0.49980405,0.23399175,0.21930516,0.64210124,1.0204991,0.92989754,0.17579499,1.1397545,-0.28562998,-0.46118889
-10.532275,0.99210649,0.21610102,4,31,0,19.436715,0.09511769,0.024577917,0.0067445859,-0.060860591,0.14783659,0.27265254,0.15484562,0.11940468,0.11767073,0.47934233,0.23837936,-0.85988254,0.32471083,0.3695342,-0.055073081,0.38193603,0.51463786,0.50830447,-1.0433727,0.50629231,-1.6109293,0.37847107,0.42461709,0.46605747,-0.64332922,0.30151751,0.4054526,-0.19362536,-0.21233053,0.13138267,-0.10707105,-0.14005214,-0.028888499,0.27511634,0.26171476,0.47318022,-1.3631839,-0.083007581,0.45861222,0.23991073,0.12543807,0.17666462,0.14704067,0.12855664,0.25452542,0.12295263,0.50598827,0.47251099,0.42083594,0.46862602,0.5084663,0.37545627,0.89867542,1.0745452,0.63718025,0.34425384,0.61155583,0.71622266,0.28749854,0.7912116,0.26588104,0.7728388,0.25138921,0.33490201,0.16964795,0.93109791,0.53799432,0.73931258,0.41998036,1.1768006,0.21040009,-0.19607735
-7.9985319,0.98031497,0.21610102,3,7,0,13.153305,0.19866016,0.0025723783,0.0085189844,-0.036439701,-0.043031874,0.39502375,0.16911224,0.12559367,0.26632449,0.52909887,0.24021643,-0.56462781,0.47152333,0.37696799,-0.082197682,0.26948936,-0.6437905,0.42410533,0.40542538,0.2819818,-2.1745073,0.080347023,0.49085129,0.30025672,0.49401837,-0.81770018,-0.15217309,0.50090612,-0.32912288,0.50348744,0.48939997,0.14767457,0.48028573,0.46011353,-0.20366566,0.43984787,-0.028420919,0.48960726,0.50110407,0.026352804,0.47152257,0.11526737,0.064235421,0.12263205,0.26082552,0.16565778,0.86447521,0.40202756,0.10841777,0.66124755,0.4436737,0.27802925,0.95646162,1.1545694,0.96088371,0.10895943,0.77587255,1.0271143,0.31068805,0.97908878,0.045421188,0.70371766,0.44418836,0.42622351,0.28644076,0.91178556,0.7513563,1.0451571,0.52668968,1.2355894,0.064236101,-0.21269915
-7.27099,0.97937129,0.21610102,4,15,0,11.008209,0.34248801,0.014124218,0.0030756826,-0.21337153,-0.234142,0.35251608,0.31287051,-0.018941898,0.18595067,0.4856063,0.18459809,-0.36666244,0.4026177,0.18583385,-0.21535769,-0.21789917,0.45641657,0.2977392,0.65971724,0.77062287,0.55147083,0.61151914,0.75713656,0.58329911,0.066078325,-0.69739742,-0.47186896,-0.12635644,0.30458881,0.76641678,-0.0046590087,0.75648456,0.56962386,0.77061131,0.75189508,-0.1705441,-3.7768194,-0.043689578,-0.17081988,0.3733202,0.7677661,0.20926657,0.15837141,0.19963956,0.2592264,0.25956027,0.64633849,0.67952514,-0.086944925,0.50093712,0.87778409,0.39586422,1.0303317,1.1129935,0.78087072,0.18369202,0.79099882,0.75274986,0.17822025,0.98304314,0.22986647,0.53105552,0.38295494,0.50129063,0.035738381,0.74673305,0.44329334,0.7644185,0.24669595,1.1645546,0.013984816,-0.19559894
-7.6523189,0.99851452,0.21610102,4,15,0,10.969781,0.19545315,0.020584289,0.005887476,-0.31987587,-0.35832572,0.22896295,0.34665742,0.093378111,0.22175174,0.50023278,0.22703189,-0.58088311,-0.18827455,0.13957585,-0.41985557,0.45987644,0.36965968,0.436256,0.56066165,0.56247017,0.49179457,0.24088265,0.39860749,0.55889416,-0.61396859,-0.45285379,-0.60714593,0.25573102,-0.04545906,0.34285004,-0.81501566,0.55418601,0.52504152,0.47376877,0.36963512,0.11613115,-0.45915717,0.32042494,-0.13496491,0.44611894,0.52485351,-0.22028393,0.27842679,0.20910374,0.31842496,0.10346769,0.64144162,0.61463211,0.017774184,0.4886208,0.91388833,0.31756929,0.86953318,1.0223188,0.65156783,0.17627768,0.84742143,0.82181388,0.25059741,1.1508955,0.37700173,0.53136041,0.43685024,0.40370128,0.14145058,0.78519493,0.67527559,0.84162957,0.2316235,1.110108,0.063303028,-0.28429074
-10.953152,0.88242279,0.21610102,4,23,0,13.431359,0.207441,0.014451169,0.0014307601,-0.00064074912,-0.31683669,0.39289165,0.33389182,-0.025605105,0.1874858,0.52423245,0.24572367,-0.32706557,0.40965084,-0.72720742,-0.94879952,-0.18980367,-0.64701014,0.089082884,0.043605707,0.113635,-0.2507079,0.41138131,0.29493621,0.39114487,0.27331796,-1.0252485,-0.39181126,0.46191757,-0.40973148,0.48261559,0.23055388,0.45374334,0.45926731,0.475388,0.13969557,-0.41402346,-1.0125896,0.46869318,0.44699546,0.44526424,0.27279207,0.48453374,0.095141899,0.38254315,0.41605142,0.2853809,0.86966826,0.71854941,-0.23077192,0.71165757,0.70201164,0.40596273,0.84865619,0.89376081,0.84026405,0.072997919,0.82532559,0.94765273,0.32863474,0.98448424,0.17515643,0.4389479,0.55531983,0.53336983,0.20408784,0.67057764,0.57479172,0.95615924,0.4326039,0.93107034,0.15993461,-0.0030170641
-9.0004019,0.98654641,0.21610102,4,15,0,14.881313,0.33695468,-0.016207002,0.017551815,-0.13548916,-0.034619582,0.2858408,0.14746939,-0.10392287,0.22620967,0.47241615,0.19265698,-0.55697077,-0.13438032,0.36932449,-1.7869883,-0.81971287,0.66091166,0.72656262,0.72790518,0.68767203,-0.79357834,0.62927866,-1.0009921,0.71431372,-0.0090415611,-0.20099167,0.40448954,0.32880647,-0.57137616,-0.38899135,0.62678356,0.61081416,0.70640219,0.70524898,0.72624508,-1.2514253,0.12109888,0.4510838,0.1554076,0.37293373,0.58885223,-0.40768685,0.25300281,0.16315236,0.43207543,0.33894691,0.57052077,0.49001586,0.00014215855,0.44534962,0.66392717,0.41443479,0.6417515,1.0317641,0.76610665,0.23740675,0.65494602,0.82787655,0.3105642,0.71205717,0.086640776,0.59323137,0.53995323,0.45898942,0.011102037,0.61668226,0.78776115,0.85664932,0.29384842,1.1623292,0.1015992,-0.29034273
-11.202857,0.93031822,0.21610102,4,15,0,16.302302,0.11357756,-0.0018965672,0.011582333,-0.34681347,-0.055019178,0.34593363,0.16359524,0.092301605,0.36913772,0.46451505,0.24058074,-0.50596333,0.059740975,0.48893112,0.33696045,0.44152733,0.068301833,-0.64540033,0.14806174,0.46860471,-1.6903907,-1.4235659,0.4875666,0.091818275,-0.11055028,-0.10083215,0.4328683,0.45929482,-0.056832909,0.33824683,0.25715337,-0.1683942,0.43472698,-0.028010096,0.24971595,0.48540875,-0.065356183,0.48336503,0.15652326,-0.37847998,0.43125808,-1.0515557,0.22722339,-0.044138369,0.13978571,-0.08622977,0.72503217,0.13495706,0.20348616,0.43441689,0.49579514,0.027416271,0.95410719,1.2189001,0.73289876,0.23501298,0.59185819,0.92665942,0.25519571,1.1392521,0.16964188,0.77935458,0.40932052,0.25142733,0.17216071,1.048538,0.74287846,0.94908324,0.29893502,1.3199346,-0.092867231,-0.42458468
-11.161379,0.9839019,0.21610102,4,15,0,19.113181,0.2511636,0.024160544,0.0088012882,0.01716784,-0.18902341,0.20770249,0.33678485,0.2023154,0.092042473,0.44729648,0.20045481,-1.150895,0.68520042,0.13725031,-1.0060235,0.2842554,0.6205455,0.07828729,0.68766604,0.61663457,-0.57072696,0.65989153,-0.62053028,0.56006144,-0.51658049,-2.3123072,-1.4778117,0.28281065,0.29392564,0.15161053,0.58166924,0.6800798,0.29724809,0.44627862,0.53113348,-1.4138943,-0.18551799,0.3951801,0.4081687,0.68393638,0.47730732,-0.70420961,-0.015598101,0.21042554,0.36899495,0.18018033,0.57375124,0.7213988,-0.0067196001,0.57585212,0.68191985,0.45227966,0.67568936,0.89851107,0.68883519,0.008944199,0.91721959,0.81949776,0.1780107,0.79233474,0.09253922,0.47441065,0.32274086,0.36055799,0.11236003,0.58898236,0.73501331,0.84653805,0.3499775,1.0185711,0.130194,-0.33451789
-13.021172,0.96411975,0.21610102,4,15,0,17.254475,0.35733381,-0.0052713561,0.0056573542,-0.13531003,-0.045099415,-0.059130482,0.21418637,0.28617769,0.062819765,0.52777144,0.28925735,-0.024831581,-0.0089941648,-0.15149195,-0.4876965,-0.73254183,0.29123773,0.21254385,-0.83186986,0.31153001,0.039541495,0.30273742,0.26196952,0.31750329,-0.16053898,0.20924385,-1.1602251,-0.3941455,0.18371866,-0.18774978,0.12514921,0.19396116,0.25279622,0.3055711,-0.51994893,-0.43852652,0.063645216,-0.35637642,0.13889385,0.2939771,0.26810095,0.31560481,0.23516965,0.28133662,0.36798185,0.41997972,0.57116228,0.63502842,0.43932276,0.54084564,0.78278392,0.44396684,0.90019118,1.0258612,0.71598553,0.362942,0.99794712,0.65394242,0.15184292,0.70807935,0.18126572,0.64609002,0.3927766,0.44837124,0.37524358,0.64337337,0.79227586,0.66319801,0.32519371,1.067865,0.094529204,-0.031408465
-11.889742,0.99180318,0.21610102,4,31,0,17.158081,0.31804335,-0.0031798196,0.0012954434,-0.23049642,-0.18541386,-0.035276518,0.25822067,0.41315397,0.017727122,0.52577221,0.2514906,0.22856976,-0.0075344622,-0.10845264,-0.1891971,-0.36578244,0.22607939,0.4232124,-1.2085283,0.26005746,0.162035,0.18983693,0.46110826,0.45795082,-0.15543479,0.17751036,-1.6021258,-0.32619719,0.4575388,0.36432414,0.080496389,0.13512431,0.14747205,0.21838801,-1.0091096,-0.25820938,-0.082191925,-0.31948047,0.37281597,0.45556046,0.46131474,0.46077644,0.24355552,0.26848639,0.28687753,0.32347471,0.67253492,0.56951224,0.4596075,0.65959399,0.80539888,0.31465494,0.99381026,1.0209216,0.72066516,0.31049527,1.0109082,0.6843601,0.022132162,0.88918021,0.21950815,0.70315921,0.30072196,0.32466825,0.43129291,0.69829082,0.73777282,0.68570887,0.39413759,1.0272045,0.0034919934,-0.008960284
-18.583271,0.91529373,0.21610102,5,31,0,28.032215,0.070842566,-0.00097944511,0.0053186474,-0.17651199,0.17691397,0.70831036,0.26963099,-0.5789141,0.50011992,0.4159912,0.35606283,-0.24010352,0.078767515,0.028454093,-0.097480049,0.10449803,-0.1518015,-0.13859624,-0.33172004,-0.05161052,-1.1669216,-0.86017324,0.07270185,-0.083244797,-0.56030226,0.11359406,-0.32468835,0.026930491,-0.5819442,0.10919076,0.095983675,-0.0040738553,-0.022811562,0.097986426,-0.11131801,0.050480864,-2.2991775,0.038514037,-0.72749761,-0.17312327,0.094067394,-0.080652172,0.094127335,0.14702891,0.23140775,-0.048328959,0.75946748,0.24706715,-0.3360711,0.29525918,0.43015905,0.0030702717,1.1019705,1.2234727,0.58659532,0.49458849,0.16659211,0.85166313,0.41998927,0.96615044,0.06704178,0.6728159,0.68605509,0.43685905,-0.23886883,1.126619,0.21781383,0.86191783,0.038158333,1.2696845,-0.070572625,-0.22199695
-12.621482,0.9702506,0.21610102,4,15,0,23.029832,0.28287216,0.017669497,0.011474886,-0.044753808,-0.27482617,0.56119576,0.27914789,-0.18016886,0.20834658,0.41976261,0.2722268,-1.1138208,0.36249126,0.221023,-0.44966529,0.10191669,0.28124829,0.20358285,-0.8618066,0.3799754,-0.24063267,0.37040862,-0.46219151,0.34430278,0.12046209,-1.8649728,0.29484403,0.30453161,-0.16344503,0.27632904,0.29609972,0.30025651,0.33110313,0.37469286,0.18170351,-0.84036412,-1.3577779,0.34173329,0.19885271,0.35931166,0.28751849,-0.55428468,0.054021682,0.1545511,0.35112962,0.20381209,0.62231009,0.66269889,-0.42939199,0.51808127,0.69617394,0.45822833,0.64623654,0.9250724,0.80304655,-0.077114916,0.61377463,0.89272082,0.28437636,0.8747448,0.11295377,0.38980718,0.41299121,0.46668508,-0.17237684,0.57432479,0.49217346,0.92257274,0.33516066,1.0582203,0.11845008,-0.37255625
-12.735272,0.99465567,0.21610102,4,15,0,16.788399,0.32680642,-0.0066228606,0.0024865114,-0.11876305,0.076597611,0.65612705,0.21519787,-0.24403327,0.31393605,0.49446554,0.30559812,0.016309914,0.26059327,0.18201417,0.12850368,-0.009289968,-0.46686368,0.22834966,0.13394294,0.24415607,-0.84031551,-0.19532713,-0.24161204,-0.42608781,0.25622924,0.082960927,0.26624069,0.20286303,0.02980758,0.25734728,0.26519321,-0.083806794,0.26117475,0.26629057,0.25853422,0.26336412,-2.5894982,0.20561893,0.11859642,-0.46982052,0.20641234,0.18213079,0.033344044,0.12565374,0.16057265,0.22698178,0.87011692,0.41553521,-0.15737734,0.56466818,0.54531326,0.20628444,1.3080811,1.359681,0.95610306,0.31482422,0.50754976,0.89093716,0.21028094,0.95854986,-0.015894876,0.7558105,0.4683264,0.50690528,-0.038683543,1.024378,0.26962127,0.89332313,0.33376505,1.3708623,-0.10598001,-0.12556704
-15.442942,0.94995287,0.21610102,3,15,0,19.618587,0.4581236,-3.9367143e-05,0.0034725758,-0.23084176,0.081211626,0.65367607,0.19288532,-0.33777438,0.29433424,0.4976978,0.3192941,-0.092292266,0.12728836,0.19596497,0.14062039,-0.35252483,0.080378145,0.20735314,0.13397016,0.17392735,0.0070604935,0.15253361,-0.52946784,-0.86740486,0.21328886,0.15487337,0.22229081,-0.12767072,0.013926367,0.19527713,0.14563359,-0.035816701,0.16607753,0.1402149,0.051558287,0.22262537,-3.5094831,-0.10973813,-0.16823496,-1.0163956,0.19043929,0.054923449,0.1394813,0.07383797,0.12937026,0.34247294,0.6703523,0.55594666,-0.13450885,0.40027307,0.79031169,0.38038566,1.3916196,1.4714557,0.95618505,0.38239677,0.50918016,0.73271638,0.20632317,0.92521834,0.12535743,0.72959037,0.3925476,0.62968942,-0.18680525,0.99599257,0.12765637,0.73964615,0.21766778,1.5026423,-0.081109297,-0.1849596
-12.772437,0.96394531,0.21610102,4,15,0,20.146459,0.42746678,-0.048920373,0.014373473,-0.11872529,-0.16848268,0.3847729,0.14245991,-0.21667324,0.3395595,0.47759566,0.2237302,0.34998043,0.14517964,0.033943308,-1.2471479,-1.3426339,-0.96638844,0.38321565,-0.50246397,0.50026176,-1.3879865,-0.087947122,-0.29152949,0.57803932,0.5661646,-0.7020568,0.35232352,0.57221324,-0.2639383,0.0029501641,0.38402752,0.57682695,-0.083086416,0.56624788,0.47610973,-1.6855044,0.14462158,0.57606773,0.247438,0.56170967,0.5231834,0.48005266,0.20824853,0.23345956,0.42749729,0.43853515,0.89325181,0.36022314,-0.32894273,0.58843096,0.55631842,0.24172521,0.70489564,0.99419555,0.96503609,0.14197118,0.65043335,0.97516166,0.29038666,0.75998729,-0.13948581,0.48754758,0.75733103,0.53484447,0.10118253,0.5239349,0.79161737,0.98479908,0.31798263,1.0408468,-0.074332633,-0.099212781
-11.229983,0.99861404,0.21610102,4,31,0,18.554905,0.20900849,0.012494924,0.0048431735,-0.48724651,-0.51973613,0.12397727,0.25603116,0.19659171,0.24795962,0.53785321,0.23929885,-0.12590127,-1.5070142,0.22488238,-0.11473236,0.2792287,0.23858073,0.50498762,0.30435991,0.50741113,0.51105049,0.18548075,0.38234781,0.51110133,-0.10118219,-0.554182,-1.0274178,0.19258685,-0.20016888,-0.21249958,-1.992923,0.51104562,0.48126063,0.49421538,-0.49090272,0.0075624777,-0.022320099,0.23932054,0.094767281,0.47396374,0.47871144,0.20194663,0.48076059,0.18105332,0.2677231,0.16296053,0.67666766,0.52646594,0.15387629,0.47943579,1.0024655,0.30688633,0.87856638,1.0005054,0.73519104,0.15070801,0.91976611,0.80900512,0.2854129,1.2878762,0.53551923,0.5025762,0.44153764,0.45602083,0.33875899,0.75985527,0.75283228,0.8235723,0.28163766,1.0652192,0.060908141,-0.18816771
-9.6610518,0.99330672,0.21610102,4,15,0,13.749599,0.300253,-0.0049319116,0.0018129869,-0.43278833,-0.47848197,0.26560781,0.33983353,0.19482646,0.28921849,0.54560996,0.22454222,0.26898433,-0.19761953,0.24133521,0.14262753,0.391098,-1.405798,0.55541952,0.57007288,0.30891745,0.46913312,-0.85537206,0.38234348,0.26467107,0.45036152,-0.76023595,-1.4909016,0.56020903,0.42741668,-0.68791548,-0.0087373788,0.44428953,0.57436045,0.4756908,-0.40091118,0.40829376,-0.19454246,0.56147121,0.22455654,0.23605808,0.29105768,0.24423094,0.27907853,0.18336118,0.20874589,0.13608629,0.94689555,0.45584623,-0.021724055,0.66372671,0.89679855,0.12024804,1.139292,1.1768281,0.88800251,0.13309651,0.95639603,0.96170393,0.12188995,1.356827,0.24256596,0.61469842,0.49370856,0.40005364,0.31366293,0.87044119,0.72147794,0.96340338,0.31208178,1.1848065,-0.16913718,-0.18256319
-8.1915682,0.99791383,0.21610102,4,15,0,13.892351,0.3460726,-0.032761236,0.016574385,-0.27086492,-0.070652674,0.4472098,0.15567845,-0.028850111,0.11417713,0.47831409,0.22348396,-0.075732696,-0.29121997,0.42273869,-0.76338536,-0.14460809,0.041807118,0.24955953,0.54480381,0.22006558,-0.66028709,-0.24181545,0.18568634,0.33825795,0.25887266,0.13985442,0.57868481,0.50138692,0.55210259,0.44126676,0.56773598,-0.94471645,0.50084738,-0.28395497,0.53134168,-0.067651363,-0.34258838,0.53322887,0.56981493,-0.041248615,0.5373925,-0.26221242,0.29491367,0.12512643,0.36624957,0.26894049,0.73174974,0.31846345,0.058851674,0.68947737,0.64809057,0.21357541,0.80166739,1.155227,0.82104406,0.29044337,0.50889611,0.91167991,0.052291897,0.88250169,0.034246472,0.89019475,0.41137532,0.20631927,-0.069341569,0.74575255,0.6965115,0.93203132,0.46893306,1.2490068,-0.064836994,-0.28995948
-10.174599,0.93703237,0.21610102,4,15,0,15.159267,0.19615127,-0.0013050167,0.005693735,-0.20139568,-0.17182128,0.26111384,0.34872312,-0.086802012,0.2020235,0.57090389,0.26674096,-0.028326186,-0.33372094,-0.88817322,-1.4882267,-0.14515776,-0.17920408,0.2361611,0.39419738,0.29484267,0.2699473,0.20499416,0.36194991,0.38215661,-0.40351562,0.38615731,-0.10311254,0.31039356,-0.34393837,0.39984854,-0.20143359,0.17848779,0.19299493,0.39347563,0.23395231,0.1994752,-0.21279761,0.32706852,0.085476339,0.3281411,0.27664317,0.39774232,0.32368325,0.42856764,0.51870871,0.27917382,0.78772012,0.65386938,0.034452688,0.62379544,0.86263931,0.33233699,0.92400098,1.0538554,0.66132209,0.45171851,0.76824415,0.88549063,0.32592146,1.0195658,0.29316575,0.6785575,0.67268004,0.46408769,0.15488737,0.83001105,0.70408908,0.89636833,0.28758896,1.1028926,0.1338474,-0.026125415
