# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = cont_no_phylo_term_model
# start_datetime = 2026-04-02 13:47:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/RtmpbGYqkg/standata-16467a1f45fb39.json
# init = /tmp/RtmpbGYqkg/init-16467a3854a37a_3.json
# random
#   seed = 42
# output
#   file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-202604021547-3-9f447c.csv
#   diagnostic_file =  (Default)
#   refresh = 200
#   sig_figs = 8 (Default)
#   profile_file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-profile-202604021547-3-381730.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=cont_no_phylo_term_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,centered_cov_intercept,sigma_resid,intercept,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,lin_pred.1,lin_pred.2,lin_pred.3,lin_pred.4,lin_pred.5,lin_pred.6,lin_pred.7,lin_pred.8,lin_pred.9,lin_pred.10,lin_pred.11,lin_pred.12,lin_pred.13,lin_pred.14,lin_pred.15,lin_pred.16,lin_pred.17,lin_pred.18,lin_pred.19,lin_pred.20,lin_pred.21,lin_pred.22,lin_pred.23,lin_pred.24,lin_pred.25,lin_pred.26,lin_pred.27,lin_pred.28,lin_pred.29,lin_pred.30
# Adaptation terminated
# Step size = 0.285279
# Diagonal elements of inverse mass matrix:
# 0.0353526, 0.000790821, 7.80848e-05, 0.0540519, 0.0666262, 0.00484288, 0.0225832
-15.358221,0.99993206,0.28527941,4,15,0,18.348685,0.43324608,-0.043557432,0.0097909653,-0.039797452,0.36439563,0.53959867,0.36564776,0.69960557,-0.43025321,-0.390891,-0.78235512,-1.8332671,-0.05504434,-0.059486535,-1.3320067,-0.040996198,-0.48850054,-0.050302802,0.03377174,0.069360594,-0.184742,0.084303522,0.079224259,-0.76084429,-0.0710306,-1.7485112,0.066462578,-0.0068407228,-0.061569034,-0.053563644,-0.2023486,-0.47397404,-0.34290749,-0.75172516,-0.26782006,0.06111019,-0.030340779,-0.13787575,0.37195544,0.35752696,0.48218429,0.71659749,0.50500953,0.5019871,0.61601676,0.51489231,0.60766598,0.50828821,0.88053383,1.0689625,0.73036693,0.72757065,0.65397481,0.5238175,0.2056598,0.29939417,0.074369001,0.85853012,0.50058595,0.50602745,0.27822641,0.6126479,0.66089102,0.52638481,0.39191433,1.0834384,0.17724456,0.24529598
-17.956623,0.95116049,0.28527941,3,7,0,19.080408,0.33412759,-0.038502703,0.023817684,0.12287589,0.44255138,0.4669755,0.34598632,-0.4693893,-0.13324704,-0.18715276,-1.5348936,-1.1891564,-0.36745858,-0.086501806,-0.97517061,-0.08729014,-1.2801056,0.044994807,-1.4434281,0.099922191,-0.55303672,0.054869278,0.087254677,-0.39839045,-0.1923899,-3.1146583,0.12377709,0.094191479,-0.0028709297,-0.37464265,0.096665936,-1.036186,0.1395106,-0.30484943,-0.22782958,0.13263434,-0.20482111,0.095126674,0.25690016,0.28089754,0.63369567,0.5646204,0.3506134,0.4658926,0.51726705,0.46548985,0.41641571,0.54727716,0.38382457,0.89913409,0.59195487,0.55522366,0.58507959,0.64017158,0.28312059,0.11694477,-0.066803866,0.80745203,0.51349545,0.34816061,0.10465908,0.46880034,0.97361915,0.67276683,0.40227195,1.0483965,0.28832874,-0.10640508
-19.498949,0.94694591,0.28527941,4,15,0,23.592888,0.72466976,-0.083480847,0.014067555,-0.274972,0.041275021,0.41926485,0.492254,1.3395546,-0.53516041,-0.29952501,-0.49548064,-1.4846254,-0.28503154,-0.46818262,-0.32027623,-0.29639089,-0.34653379,-0.48510323,-0.35957142,-0.21070495,-0.28657086,-0.32551141,-0.21702696,-0.80958622,-0.24255101,-1.2760767,-0.25955921,-0.21176173,-0.33977675,-0.40628131,-0.22651676,-1.406332,-0.451562,-0.81958024,-0.63584693,-0.21209919,-0.28397186,-0.22413426,0.39685706,0.20808656,0.37184083,0.78589621,0.50953721,0.3463954,0.23099056,0.49559566,0.74293622,0.33498436,0.73092717,0.98402111,0.80758879,0.4635814,0.64238793,0.46102879,-0.12525502,0.28127591,-0.154698,0.67229674,0.44938648,0.39171911,0.088984115,0.23862644,0.65797457,0.4565542,0.24580727,0.96948745,-0.18910982,0.082240782
-14.810579,0.98812743,0.28527941,3,11,0,21.30794,0.53084986,-0.03426561,0.016651304,-0.071599264,0.18845378,0.56069702,0.34391102,0.1016119,-0.68284286,-0.2850114,-1.1841846,-2.5683138,-0.23094572,0.14766523,-0.87689116,-0.073552705,0.009773603,0.14288831,-0.22529446,0.13482921,0.013636494,0.046140285,0.10854874,-0.61045657,-0.18602438,-1.6840572,0.021121297,0.14511753,-0.028550807,0.12008,-0.01260886,-1.070691,-0.0051005356,-0.54078339,-0.2296286,0.055011382,-0.17551212,0.13224376,0.44343899,0.32020505,0.56145376,0.80165173,0.40043021,0.68651666,0.49248369,0.47084763,0.81889228,0.7362185,0.70266978,1.0567288,0.82143281,0.5444446,0.79713284,0.57630766,0.28127556,0.34161184,0.1735388,0.72800817,0.49538908,0.61810326,0.1951783,0.46298654,0.80942592,0.59622527,0.40095068,1.1486574,0.27681992,0.061884924
-18.329395,0.93121693,0.28527941,3,7,0,19.865525,0.30696431,-0.054064227,0.017221415,-0.17788781,0.29355804,0.61366711,0.26786538,0.68473926,-2.2601392,-0.89438423,-2.6975316,-2.5519452,0.31928136,-0.16884355,-3.3816965,0.37427107,-0.31775063,-0.044642511,-0.11872808,0.35586635,-0.34756,0.23156534,0.32624188,-0.19553054,-0.1789635,-1.3281425,0.03604203,-0.51921737,0.37628861,-0.31893201,-0.2155136,-0.15927881,0.38032968,-0.14255809,0.13009254,0.2585118,-0.082549739,0.13308479,0.6176573,0.43070828,0.66653431,0.65067334,0.59349136,0.41470746,0.73651083,0.64123894,0.67943713,0.44787201,0.72760309,1.0780641,0.6728329,0.85469863,0.5982885,0.70807276,0.28782648,0.50224952,0.22801313,1.0628661,0.64375645,0.37917281,0.29679818,0.71712325,0.94917256,0.72139675,0.50380268,1.1416501,0.2626944,0.19509995
-19.252919,0.89035697,0.28527941,3,7,0,23.734258,0.33909075,-0.07348783,0.014482485,-0.12969811,0.18828918,0.52936266,0.26787101,1.1987857,-1.4109681,-0.94430459,-2.251692,-2.5535429,0.39819529,-0.85107083,-1.3787941,0.39829201,-1.2382291,-0.84842087,-0.70442298,0.28638355,-0.35109789,0.39829829,0.20866151,-0.26701734,0.20997477,-2.1327064,0.3966087,0.10837741,0.3902839,-0.718432,-0.31261843,-1.3060846,0.31965387,-0.26590338,0.075458713,0.29689177,0.31029436,-0.18082669,0.50955788,0.43895155,0.61668576,0.65086087,0.69592175,0.27656345,0.50500688,0.6983412,0.51537696,0.27701275,0.6021896,0.87326126,0.67205562,0.70136009,0.53502552,0.69099978,0.16440229,0.3973179,0.015630829,0.90398119,0.66605897,0.29967071,0.31941405,0.50543209,0.89375457,0.69125857,0.48475019,0.87935724,0.11238893,0.28829141
-16.835863,1,0.28527941,3,7,0,21.151271,0.53958203,-0.015258253,0.017125421,-0.090774407,0.10904666,0.55694315,0.35767341,-0.33568774,-0.74369935,-0.18786017,-1.0241132,-2.410861,-0.60484677,0.061922836,-0.73792215,-0.31153284,0.093942864,-0.018372064,-0.3468058,0.10311933,-0.015329048,-0.13536461,0.021813652,-0.77010553,-0.35802707,-1.4260939,-0.26184537,0.083546586,-0.19356891,0.10918334,0.01884776,-1.1907043,-0.10584232,-0.66834236,-0.31665856,-0.00080349027,-0.40634258,0.10697484,0.46714278,0.27569016,0.53848789,0.80298398,0.27257108,0.8099793,0.46555797,0.37190242,0.93752773,0.88066473,0.65842574,1.0394321,0.82150307,0.449853,0.84952526,0.52568083,0.34575144,0.37324629,0.30811517,0.618989,0.42167339,0.70182963,0.15204164,0.42329097,0.76543672,0.55397142,0.36990988,1.1677636,0.36318878,-0.023841479
-17.26467,0.98947868,0.28527941,4,15,0,20.082771,0.90995154,-0.064459828,0.017678115,-0.38431357,-0.18116963,0.60287806,0.35759503,0.92115167,-1.54213,-0.19196407,-0.92009933,-4.4597435,-0.074485821,0.082782356,-0.18567137,-0.017164293,-0.17043914,0.063977536,0.041291786,-0.080171037,0.066664849,-0.1819007,-0.25257313,-0.61908767,0.08339241,-0.76693049,-0.041962614,0.099463112,-0.029284522,0.093895792,0.035003398,-2.0308081,-0.02317599,-0.58514137,-0.37602657,-0.1762995,0.10117538,0.099263291,0.64990781,0.27762812,0.51312455,1.0809973,0.48313023,0.78253128,0.27471444,0.5200761,1.2675302,0.80779942,0.86800546,1.2201965,1.1045631,0.42704637,1.0042664,0.56835946,0.081580586,0.52658251,0.19676062,0.64954868,0.51165899,0.76300134,0.13795218,0.26016299,0.81585307,0.57853607,0.34764923,1.2703168,0.045906702,0.050955271
-21.873667,0.95877627,0.28527941,4,15,0,26.191556,0.64269588,-0.10453722,0.016329557,-0.90835,-0.5902931,0.63235935,0.52084216,2.4619696,-2.9000705,-0.56925031,-0.90752717,-1.6384116,-0.2808488,-0.5547392,-0.49508767,-0.27357189,-0.51074437,-0.58572921,-0.39088601,-0.26804485,-0.28950958,-0.27152484,-0.26764204,-0.42818985,-0.26767398,-0.27262147,-0.74563113,-0.33907215,-0.26663525,-0.46530996,-0.39612387,-1.0086914,-0.27501602,-0.43723587,-0.38674558,-0.26663821,-0.28746876,-0.40304464,1.1953163,0.40520048,0.58967838,0.86270749,0.78783104,0.30463386,0.3520657,0.76136922,1.3639297,0.28391334,0.74035539,1.0277033,0.88858533,0.64846795,0.67657083,0.70393474,-0.023796132,1.0570134,0.5097876,0.89825123,0.69835969,0.37167962,0.26506063,0.36548635,0.93254854,0.695759,0.44471795,0.99792751,-0.10632954,0.27205151
-16.545607,0.99402218,0.28527941,4,15,0,24.401234,0.53410376,-0.047055805,0.013308111,0.053526932,0.31840617,0.6143174,0.27750669,0.54763502,-0.55801848,-0.86966321,-2.0853745,-4.8078714,0.27579147,0.3595243,-1.6109575,0.31485683,-0.23180089,0.36292844,0.20871346,0.28119099,0.31041125,0.35308346,0.23856943,-0.41612339,-0.20677625,-2.9600688,0.35027572,0.25820351,0.30965704,0.35230943,-0.34808383,-1.0135518,0.19657018,-0.37952098,0.074601875,0.21208216,-0.11383736,-0.084715535,0.3766309,0.43571818,0.61407988,0.89241966,0.58412293,0.67695717,0.55138409,0.61391485,0.6973338,0.69741822,0.84586095,1.1122313,0.91002578,0.6609745,0.83842121,0.65359537,0.29623055,0.28458793,0.044220329,0.8270291,0.60938255,0.65947587,0.33093311,0.53955235,0.83990892,0.66183042,0.48925204,1.1524467,0.27099464,0.26258857
-15.597985,0.98466505,0.28527941,3,7,0,18.23827,0.31917768,-0.045566453,0.018510949,-0.18876358,0.26806394,0.57513411,0.3762044,0.38009011,-1.1765588,-0.40667418,-1.3241509,-1.2679219,-0.10591521,-0.1840291,-1.6337789,-0.018315682,-0.25118086,-0.1033737,-0.34688724,0.050384347,-0.41079015,0.03840037,0.014856325,-0.36754363,-0.21529408,-0.91854198,-0.15671749,-0.23269273,-0.00058580303,-0.31225022,-0.1155865,-0.34059052,0.031207263,-0.32167294,-0.16473612,-0.0086232541,-0.18995707,0.031057136,0.59130976,0.36293814,0.62563935,0.61278743,0.48414956,0.43788879,0.69214719,0.5523669,0.70384087,0.48582248,0.66117729,1.0484699,0.63546035,0.77577278,0.58861831,0.65265605,0.27848184,0.47405976,0.24692403,0.98718808,0.57047425,0.37596838,0.22210124,0.66381778,0.91180934,0.67187855,0.44852191,1.138029,0.26529278,0.088431254
-14.501671,0.98600158,0.28527941,4,15,0,17.99585,0.57151634,-0.070064099,0.01835107,-0.19580491,0.15569149,0.56111483,0.27537051,0.87845381,-1.4518297,-0.43669714,-1.9407522,-3.8993672,0.2705369,0.037273601,-1.1161313,0.31830603,0.050136036,0.10237751,-0.14504943,0.32498386,0.17897066,0.34993936,0.36879207,-0.41942429,0.26087461,-2.0347338,0.36184249,0.16187464,0.30244078,-0.0065310985,0.09587719,-1.54044,0.31817901,-0.37739151,-0.14311829,0.25932077,0.31899229,0.27580918,0.52573833,0.34992569,0.59207239,0.80472916,0.57675064,0.47512979,0.47485734,0.61086055,0.77950981,0.49827471,0.72032639,1.0832652,0.82947979,0.64388939,0.71700703,0.65383758,0.12905722,0.39601096,0.036649648,0.87796035,0.59825556,0.46081401,0.20415415,0.46163281,0.91075255,0.66317093,0.42085048,1.129967,0.088553745,0.11996175
